Freq.	V(d_3p)
Step Information: Ph=0  (Run: 1/7)
5.07747000000000e+009	(-4.96443104530219e+001dB,1.17702327681647e+002°)
5.09746000000000e+009	(-4.95853232210873e+001dB,1.17290613179109e+002°)
5.11745000000000e+009	(-4.95265993416594e+001dB,1.16879488243528e+002°)
5.13744000000000e+009	(-4.94681372742568e+001dB,1.16468945799334e+002°)
5.15743000000000e+009	(-4.94099354941767e+001dB,1.16058978925504e+002°)
5.17742000000000e+009	(-4.93519924916490e+001dB,1.15649580851225e+002°)
5.19741000000000e+009	(-4.92943067710498e+001dB,1.15240744951442e+002°)
5.21740000000000e+009	(-4.92368768501728e+001dB,1.14832464742210e+002°)
5.23739000000000e+009	(-4.91797012595453e+001dB,1.14424733875929e+002°)
5.25738000000000e+009	(-4.91227785418135e+001dB,1.14017546136456e+002°)
5.27737000000000e+009	(-4.90661072511735e+001dB,1.13610895434252e+002°)
5.29736000000000e+009	(-4.90096859528616e+001dB,1.13204775801377e+002°)
5.31735000000000e+009	(-4.89535132226982e+001dB,1.12799181386591e+002°)
5.33734000000000e+009	(-4.88975876466791e+001dB,1.12394106450442e+002°)
5.35733000000000e+009	(-4.88419078206212e+001dB,1.11989545360406e+002°)
5.37732000000000e+009	(-4.87864723498506e+001dB,1.11585492586141e+002°)
5.39731000000000e+009	(-4.87312798489384e+001dB,1.11181942694799e+002°)
5.41730000000000e+009	(-4.86763289414787e+001dB,1.10778890346475e+002°)
5.43729000000000e+009	(-4.86216182598997e+001dB,1.10376330289810e+002°)
5.45728000000000e+009	(-4.85671464453181e+001dB,1.09974257357688e+002°)
5.47727000000000e+009	(-4.85129121474266e+001dB,1.09572666463158e+002°)
5.49726000000000e+009	(-4.84589140244012e+001dB,1.09171552595451e+002°)
5.51725000000000e+009	(-4.84051507428492e+001dB,1.08770910816208e+002°)
5.53724000000000e+009	(-4.83516209777708e+001dB,1.08370736255904e+002°)
5.55723000000000e+009	(-4.82983234125544e+001dB,1.07971024110402e+002°)
5.57722000000000e+009	(-4.82452567389738e+001dB,1.07571769637703e+002°)
5.59721000000000e+009	(-4.81924196572190e+001dB,1.07172968154915e+002°)
5.61720000000000e+009	(-4.81398108759315e+001dB,1.06774615035334e+002°)
5.63719000000000e+009	(-4.80874291122521e+001dB,1.06376705705761e+002°)
5.65718000000000e+009	(-4.80352730918819e+001dB,1.05979235643954e+002°)
5.67717000000000e+009	(-4.79833415491474e+001dB,1.05582200376246e+002°)
5.69716000000000e+009	(-4.79316332270746e+001dB,1.05185595475367e+002°)
5.71715000000000e+009	(-4.78801468774655e+001dB,1.04789416558365e+002°)
5.73714000000000e+009	(-4.78288812609768e+001dB,1.04393659284716e+002°)
5.75713000000000e+009	(-4.77778351472038e+001dB,1.03998319354560e+002°)
5.77712000000000e+009	(-4.77270073147597e+001dB,1.03603392507081e+002°)
5.79711000000000e+009	(-4.76763965513568e+001dB,1.03208874519013e+002°)
5.81710000000000e+009	(-4.76260016538861e+001dB,1.02814761203266e+002°)
5.83709000000000e+009	(-4.75758214284944e+001dB,1.02421048407669e+002°)
5.85708000000000e+009	(-4.75258546906554e+001dB,1.02027732013819e+002°)
5.87707000000000e+009	(-4.74761002652416e+001dB,1.01634807936035e+002°)
5.89706000000000e+009	(-4.74265569865870e+001dB,1.01242272120391e+002°)
5.91705000000000e+009	(-4.73772236985513e+001dB,1.00850120543874e+002°)
