time	V(d_1p)	V(d_3p)	V(d_5p)
1.625506458038926e-009	1.645589e-001	7.440357e-003	1.571277e-001
1.626209801507263e-009	1.870248e-001	5.695749e-003	1.793652e-001
1.626668896635984e-009	2.007477e-001	4.422619e-003	1.928298e-001
1.627098196540947e-009	2.125332e-001	3.131875e-003	2.043883e-001
1.627590740801971e-009	2.245355e-001	1.542721e-003	2.162376e-001
1.628122157857889e-009	2.354797e-001	-2.747129e-004	2.272235e-001
1.628856980242335e-009	2.471729e-001	-2.881399e-003	2.393952e-001
1.629546576968558e-009	2.548732e-001	-5.327825e-003	2.479586e-001
1.630083040168164e-009	2.591014e-001	-7.161943e-003	2.530665e-001
1.630600799032250e-009	2.621588e-001	-8.825934e-003	2.570671e-001
1.631162790589286e-009	2.647955e-001	-1.047572e-002	2.607521e-001
1.631805775689343e-009	2.674628e-001	-1.212916e-002	2.645659e-001
1.632411129664774e-009	2.699921e-001	-1.343941e-002	2.680718e-001
1.632979525313597e-009	2.725368e-001	-1.444809e-002	2.714267e-001
1.633614629974297e-009	2.755102e-001	-1.532901e-002	2.751987e-001
1.634147743418533e-009	2.779197e-001	-1.587846e-002	2.782179e-001
1.634665114342590e-009	2.799056e-001	-1.625752e-002	2.807724e-001
1.635222097971095e-009	2.812926e-001	-1.650826e-002	2.827760e-001
1.635774107007234e-009	2.815118e-001	-1.660711e-002	2.836329e-001
1.636387501250052e-009	2.799377e-001	-1.655453e-002	2.828127e-001
1.636872259362444e-009	2.771425e-001	-1.638728e-002	2.806410e-001
1.637357017474836e-009	2.726324e-001	-1.613681e-002	2.767580e-001
1.637841775587227e-009	2.664074e-001	-1.580311e-002	2.711635e-001
1.638326533699619e-009	2.584674e-001	-1.538619e-002	2.638577e-001
1.638811291812011e-009	2.488125e-001	-1.488605e-002	2.548405e-001
1.639296049924402e-009	2.374427e-001	-1.430268e-002	2.441119e-001
1.639780808036794e-009	2.243580e-001	-1.363609e-002	2.316720e-001
1.640761577715079e-009	1.964006e-001	-1.185431e-002	2.046639e-001
1.641622346061051e-009	1.700215e-001	-1.017531e-002	1.778610e-001
1.642606688194004e-009	1.378452e-001	-8.141052e-003	1.452454e-001
1.643095881084008e-009	1.217392e-001	-7.018446e-003	1.291853e-001
1.643608955878227e-009	1.053895e-001	-5.723221e-003	1.130482e-001
1.644111317653619e-009	9.039709e-002	-4.323584e-003	9.833618e-002
1.644758370449630e-009	7.324409e-002	-2.332478e-003	8.146764e-002
1.645364896513300e-009	5.980927e-002	-3.029916e-004	6.807193e-002
1.645811813507084e-009	5.167586e-002	1.263897e-003	5.976618e-002
1.646238920499268e-009	4.527798e-002	2.788735e-003	5.303039e-002
1.646693287396491e-009	3.982142e-002	4.409716e-003	4.704314e-002
1.647178687957183e-009	3.530647e-002	6.105013e-003	4.180333e-002
1.647664758971208e-009	3.185663e-002	7.730443e-003	3.751565e-002
1.648191245879314e-009	2.895460e-002	9.373910e-003	3.364604e-002
1.648763310404363e-009	2.635115e-002	1.098837e-002	2.999328e-002
1.649327342923154e-009	2.397146e-002	1.238249e-002	2.663828e-002
1.649917314676307e-009	2.140583e-002	1.361801e-002	2.315136e-002
1.650544261613958e-009	1.849221e-002	1.468047e-002	1.937587e-002
1.651219234380655e-009	1.528790e-002	1.554673e-002	1.535221e-002
1.651789884856811e-009	1.280883e-002	1.606807e-002	1.223301e-002
1.652287913094092e-009	1.111902e-002	1.637647e-002	9.994540e-003
1.652868335927470e-009	1.012091e-002	1.657642e-002	8.339556e-003
1.653418163525481e-009	1.051949e-002	1.661794e-002	8.081468e-003
1.654081155326748e-009	1.325966e-002	1.649011e-002	9.978193e-003
1.654267378337853e-009	1.452675e-002	1.642059e-002	1.099891e-002
1.654527553977789e-009	1.670098e-002	1.629987e-002	1.282407e-002
1.654900000000000e-009	2.066100e-002	1.608037e-002	1.627893e-002
1.655011733806663e-009	2.209450e-002	1.599799e-002	1.742429e-002
1.655160712215548e-009	2.403149e-002	1.587682e-002	1.914078e-002
1.655458669033317e-009	2.833820e-002	1.562487e-002	2.321670e-002
1.655846851996950e-009	3.512126e-002	1.528370e-002	2.969266e-002
1.656239158354698e-009	4.330353e-002	1.489540e-002	3.739291e-002
1.656682284164530e-009	5.381920e-002	1.437003e-002	4.729474e-002
1.656923989151712e-009	6.007453e-002	1.405693e-002	5.326330e-002
1.657576306275082e-009	7.818967e-002	1.301325e-002	7.020012e-002
1.657986708740910e-009	8.994366e-002	1.224714e-002	8.163847e-002
1.658567980195964e-009	1.072152e-001	1.112198e-002	9.899711e-002
1.659140044896618e-009	1.250768e-001	9.996139e-003	1.172290e-001
1.659791399837308e-009	1.462554e-001	8.661813e-003	1.387573e-001
1.660522890237813e-009	1.702560e-001	7.015442e-003	1.627964e-001
1.661167479615873e-009	1.905878e-001	5.371539e-003	1.828676e-001
1.661615982788115e-009	2.037440e-001	4.101539e-003	1.957693e-001
1.662063979651855e-009	2.157139e-001	2.729203e-003	2.075218e-001
1.662548739533718e-009	2.271069e-001	1.140990e-003	2.188043e-001
1.663139161439954e-009	2.386174e-001	-9.006257e-004	2.304393e-001
1.663891175599094e-009	2.496139e-001	-3.577084e-003	2.420495e-001
1.664533662600911e-009	2.561511e-001	-5.839692e-003	2.494699e-001
1.665056504783279e-009	2.599636e-001	-7.601440e-003	2.541715e-001
1.665634138848964e-009	2.631324e-001	-9.410940e-003	2.584055e-001
1.666184552564335e-009	2.655749e-001	-1.096667e-002	2.618678e-001
1.666898930764208e-009	2.685172e-001	-1.270310e-002	2.660448e-001
1.667501087678044e-009	2.710947e-001	-1.390570e-002	2.695457e-001
1.668162376698414e-009	2.741259e-001	-1.495196e-002	2.734624e-001
1.668765884161478e-009	2.769156e-001	-1.566712e-002	2.769684e-001
1.669350727789688e-009	2.793179e-001	-1.615698e-002	2.800196e-001
1.669885306036192e-009	2.809028e-001	-1.644280e-002	2.821910e-001
1.670447872968355e-009	2.815274e-001	-1.658935e-002	2.834537e-001
1.671022488487225e-009	2.806424e-001	-1.658710e-002	2.832593e-001
1.671687824702830e-009	2.771908e-001	-1.640567e-002	2.806592e-001
1.672509652589151e-009	2.687225e-001	-1.592075e-002	2.734496e-001
1.673218954937730e-009	2.577050e-001	-1.531312e-002	2.630153e-001
1.673515936726790e-009	2.515657e-001	-1.503642e-002	2.572610e-001
1.673812918515851e-009	2.449785e-001	-1.471467e-002	2.510678e-001
1.674109900304912e-009	2.379433e-001	-1.434787e-002	2.444357e-001
1.674406882093973e-009	2.304602e-001	-1.393604e-002	2.373646e-001
1.674703863883034e-009	2.225292e-001	-1.347916e-002	2.298546e-001
1.675000845672095e-009	2.141502e-001	-1.297723e-002	2.219057e-001
1.675297827461156e-009	2.053232e-001	-1.243026e-002	2.135178e-001
1.676052505446588e-009	1.829377e-001	-1.097395e-002	1.910346e-001
1.677025766274461e-009	1.518579e-001	-9.034459e-003	1.593685e-001
1.677514845064204e-009	1.356800e-001	-7.987316e-003	1.430747e-001
1.677994798317553e-009	1.199048e-001	-6.874031e-003	1.273696e-001
1.678525787574863e-009	1.030926e-001	-5.516407e-003	1.107940e-001
1.679027389396587e-009	8.830383e-002	-4.099796e-003	9.628610e-002
1.679612469279483e-009	7.294408e-002	-2.287143e-003	8.117404e-002
1.680240318078975e-009	5.914734e-002	-1.826713e-004	6.740046e-002
1.680707864691713e-009	5.079319e-002	1.459271e-003	5.884296e-002
1.681142650824218e-009	4.445856e-002	3.011575e-003	5.213832e-002
1.681648052908551e-009	3.865606e-002	4.807636e-003	4.570963e-002
1.682105210999805e-009	3.463402e-002	6.391817e-003	4.097683e-002
1.682621895601428e-009	3.114928e-002	8.097155e-003	3.658485e-002
1.683132091166050e-009	2.846095e-002	9.660637e-003	3.295435e-002
1.683674192120479e-009	2.603735e-002	1.116221e-002	2.954330e-002
1.684250577103007e-009	2.359574e-002	1.255753e-002	2.611999e-002
1.684835595675356e-009	2.101985e-002	1.375136e-002	2.264932e-002
1.685485349889697e-009	1.796911e-002	1.481546e-002	1.872631e-002
1.686111019674281e-009	1.499746e-002	1.559001e-002	1.500938e-002
1.686656855058891e-009	1.264717e-002	1.607768e-002	1.205187e-002
1.687153106217867e-009	1.099543e-002	1.637959e-002	9.855243e-003
1.687729778644698e-009	1.005781e-002	1.657349e-002	8.265266e-003
1.688286158944426e-009	1.053925e-002	1.661110e-002	8.080993e-003
1.688950037548000e-009	1.341265e-002	1.647720e-002	1.010735e-002
1.689106611960310e-009	1.449628e-002	1.641835e-002	1.098346e-002
1.689419760784930e-009	1.717838e-002	1.627086e-002	1.324463e-002
1.689772023921507e-009	2.106449e-002	1.605721e-002	1.660114e-002
1.689964167450549e-009	2.354206e-002	1.590726e-002	1.870584e-002
1.690220358822605e-009	2.713528e-002	1.569242e-002	2.207896e-002
1.690613274091720e-009	3.373959e-002	1.535240e-002	2.839266e-002
1.690998897144698e-009	4.155099e-002	1.498320e-002	3.576259e-002
1.691530310285530e-009	5.404052e-002	1.436447e-002	4.752584e-002
1.691820171998711e-009	6.161719e-002	1.398449e-002	5.471221e-002
1.692058689986789e-009	6.818726e-002	1.362744e-002	6.079037e-002
1.692496352550054e-009	8.050043e-002	1.287468e-002	7.242797e-002
1.692924780857460e-009	9.284297e-002	1.206701e-002	8.452602e-002
1.693516584982791e-009	1.105862e-001	1.091859e-002	1.024357e-001
1.694117835311632e-009	1.295422e-001	9.729810e-003	1.217902e-001
1.694770311339849e-009	1.508728e-001	8.374010e-003	1.434195e-001
1.695483095569114e-009	1.741797e-001	6.734776e-003	1.666931e-001
1.696063939752796e-009	1.923413e-001	5.228056e-003	1.845917e-001
1.696504458919054e-009	2.051363e-001	3.967963e-003	1.971361e-001
1.696960535954975e-009	2.171590e-001	2.558565e-003	2.089470e-001
1.697445259783504e-009	2.283449e-001	9.586627e-004	2.200415e-001
1.698062461043350e-009	2.400478e-001	-1.186875e-003	2.319122e-001
1.698825661457324e-009	2.507410e-001	-3.906412e-003	2.432844e-001
1.699453608833034e-009	2.568255e-001	-6.108781e-003	2.502659e-001
1.699974147423992e-009	2.604590e-001	-7.848657e-003	2.547981e-001
1.700542728358221e-009	2.634758e-001	-9.610258e-003	2.588662e-001
1.701109812552129e-009	2.659500e-001	-1.118807e-002	2.623837e-001
1.701841407491837e-009	2.689660e-001	-1.292308e-002	2.666443e-001
1.702431742416425e-009	2.715212e-001	-1.406534e-002	2.700862e-001
1.703075631981666e-009	2.744897e-001	-1.505120e-002	2.739023e-001
1.703695087350614e-009	2.773266e-001	-1.575606e-002	2.774667e-001
1.704252794705820e-009	2.795537e-001	-1.620034e-002	2.803108e-001
1.704803673357768e-009	2.810719e-001	-1.647579e-002	2.824363e-001
1.705353796133974e-009	2.815179e-001	-1.660075e-002	2.835117e-001
1.705949299975160e-009	2.803496e-001	-1.657890e-002	2.830666e-001
1.706494322611302e-009	2.774386e-001	-1.642438e-002	2.808569e-001
1.707325640199421e-009	2.690274e-001	-1.594632e-002	2.737152e-001
1.708014553460267e-009	2.585193e-001	-1.535981e-002	2.637841e-001
1.708665409244809e-009	2.448514e-001	-1.470103e-002	2.509442e-001
1.708934374357413e-009	2.381877e-001	-1.437117e-002	2.447400e-001
1.709203339470017e-009	2.312916e-001	-1.400595e-002	2.382527e-001
1.709472304582621e-009	2.241633e-001	-1.360538e-002	2.314823e-001
1.709741269695225e-009	2.168028e-001	-1.316946e-002	2.244288e-001
1.710010234807829e-009	2.092099e-001	-1.269818e-002	2.170922e-001
1.710279199920433e-009	2.013848e-001	-1.219155e-002	2.094725e-001
1.710548165033037e-009	1.933274e-001	-1.164957e-002	2.015697e-001
1.711453165600743e-009	1.652910e-001	-9.877536e-003	1.730303e-001
1.712424457617617e-009	1.333739e-001	-7.836845e-003	1.407740e-001
1.712903955158713e-009	1.176657e-001	-6.709614e-003	1.251617e-001
1.713448396683505e-009	1.005763e-001	-5.295844e-003	1.083326e-001
1.713967620188925e-009	8.552312e-002	-3.803956e-003	9.356891e-002
1.714536252689975e-009	7.094164e-002	-2.016563e-003	7.920617e-002
1.715162086021998e-009	5.757537e-002	1.001010e-004	6.582341e-002
1.715639178253292e-009	4.935884e-002	1.783869e-003	5.736232e-002
1.716080557787287e-009	4.321774e-002	3.361743e-003	5.080961e-002
1.716579219893727e-009	3.777701e-002	5.128851e-003	4.471673e-002
1.717041625015697e-009	3.391633e-002	6.719689e-003	4.011468e-002
1.717559375642624e-009	3.059699e-002	8.408451e-003	3.587174e-002
1.718083588624996e-009	2.794453e-002	9.986522e-003	3.224831e-002
1.718683159164323e-009	2.532364e-002	1.159653e-002	2.854757e-002
1.719231952734414e-009	2.299517e-002	1.287033e-002	2.530522e-002
1.719854339860919e-009	2.020689e-002	1.407515e-002	2.159300e-002
1.720499076114948e-009	1.714618e-002	1.505846e-002	1.769394e-002
1.721079895725869e-009	1.441832e-002	1.572420e-002	1.428702e-002
1.721604032768143e-009	1.224802e-002	1.615747e-002	1.153523e-002
1.722111115768243e-009	1.071069e-002	1.643592e-002	9.436973e-003
1.722683655320971e-009	1.003624e-002	1.659573e-002	8.105903e-003
1.723257331411837e-009	1.089688e-002	1.660227e-002	8.268603e-003
1.723933113181450e-009	1.440310e-002	1.642613e-002	1.089964e-002
1.724057824888034e-009	1.537445e-002	1.637267e-002	1.170391e-002
1.724200352552701e-009	1.661910e-002	1.630390e-002	1.275619e-002
1.724390815764073e-009	1.851014e-002	1.619936e-002	1.438840e-002
1.724598918423593e-009	2.089588e-002	1.606839e-002	1.645694e-002
1.724712428965149e-009	2.235027e-002	1.598323e-002	1.763879e-002
1.724863776353891e-009	2.433198e-002	1.585916e-002	1.941890e-002
1.725166471131374e-009	2.877554e-002	1.560357e-002	2.363761e-002
1.725559717059027e-009	3.576599e-002	1.525681e-002	3.030277e-002
1.725916093453794e-009	4.325450e-002	1.490305e-002	3.734438e-002
1.726362590654621e-009	5.385424e-002	1.437450e-002	4.732441e-002
1.726606134582345e-009	6.016338e-002	1.405917e-002	5.334251e-002
1.727260978640325e-009	7.836173e-002	1.301096e-002	7.036024e-002
1.727671484795821e-009	9.012582e-002	1.224472e-002	8.181316e-002
1.728254339655405e-009	1.074562e-001	1.111706e-002	9.923559e-002
1.728826969845205e-009	1.253468e-001	9.990530e-003	1.174984e-001
1.729479043517848e-009	1.465555e-001	8.654357e-003	1.390551e-001
1.730210477963391e-009	1.705483e-001	7.006377e-003	1.630825e-001
1.730850997087296e-009	1.907386e-001	5.371074e-003	1.830117e-001
1.731298934689208e-009	2.038679e-001	4.101643e-003	1.958867e-001
1.731747410309277e-009	2.158382e-001	2.726699e-003	2.076398e-001
1.732232128843031e-009	2.272146e-001	1.137297e-003	2.189067e-001
1.732824221630434e-009	2.387345e-001	-9.117077e-004	2.305534e-001
1.733576890272730e-009	2.497074e-001	-3.592143e-003	2.421439e-001
1.734218525727232e-009	2.562128e-001	-5.852518e-003	2.495335e-001
1.734741241933635e-009	2.600113e-001	-7.614046e-003	2.542220e-001
1.735316695476526e-009	2.631597e-001	-9.416877e-003	2.584322e-001
1.735868985073969e-009	2.656068e-001	-1.097777e-002	2.619026e-001
1.736583416978625e-009	2.685473e-001	-1.271345e-002	2.660778e-001
1.737184558180467e-009	2.711207e-001	-1.391328e-002	2.695733e-001
1.737845090759910e-009	2.741488e-001	-1.495782e-002	2.734864e-001
1.738449258846395e-009	2.769408e-001	-1.567329e-002	2.769963e-001
1.739032577343802e-009	2.793350e-001	-1.616155e-002	2.800387e-001
1.739567974442958e-009	2.809192e-001	-1.644765e-002	2.822114e-001
1.740129820068723e-009	2.815383e-001	-1.659385e-002	2.834688e-001
1.740705401376701e-009	2.806446e-001	-1.659143e-002	2.832679e-001
1.741370504818241e-009	2.771828e-001	-1.640977e-002	2.806583e-001
1.742188848554528e-009	2.687451e-001	-1.592716e-002	2.734753e-001
1.742897470531580e-009	2.577451e-001	-1.532062e-002	2.630582e-001
1.743196854529293e-009	2.515534e-001	-1.504183e-002	2.572564e-001
1.743496238527006e-009	2.449088e-001	-1.471726e-002	2.510096e-001
1.743795622524719e-009	2.378115e-001	-1.434691e-002	2.443177e-001
1.744095006522432e-009	2.302614e-001	-1.393078e-002	2.371809e-001
1.744394390520145e-009	2.222585e-001	-1.346888e-002	2.295991e-001
1.744693774517858e-009	2.138028e-001	-1.296119e-002	2.215723e-001
1.744993158515572e-009	2.048943e-001	-1.240773e-002	2.131005e-001
1.745751746355026e-009	1.823579e-001	-1.094277e-002	1.904479e-001
1.746726457361372e-009	1.511873e-001	-8.997278e-003	1.586939e-001
1.747220325667916e-009	1.348472e-001	-7.935823e-003	1.422462e-001
1.747697485114883e-009	1.191790e-001	-6.823668e-003	1.266566e-001
1.748235353078434e-009	1.021976e-001	-5.440747e-003	1.099209e-001
1.748741851036652e-009	8.734881e-002	-4.001238e-003	9.535561e-002
1.749320025104239e-009	7.228658e-002	-2.200641e-003	8.053097e-002
1.749947406022289e-009	5.862665e-002	-9.082487e-005	6.688114e-002
1.750418415397002e-009	5.031158e-002	1.566543e-003	5.834894e-002
1.750855501842436e-009	4.403968e-002	3.128276e-003	5.169293e-002
1.751358494357345e-009	3.836149e-002	4.914721e-003	4.537959e-002
1.751817389059903e-009	3.439371e-002	6.501668e-003	4.069052e-002
1.752334274641573e-009	3.096608e-002	8.201614e-003	3.634997e-002
1.752849035674383e-009	2.829068e-002	9.770437e-003	3.272245e-002
1.753391807477280e-009	2.588206e-002	1.126238e-002	2.932707e-002
1.753969039336546e-009	2.343606e-002	1.264614e-002	2.590258e-002
1.754556064024492e-009	2.083991e-002	1.382929e-002	2.241441e-002
1.755211643345782e-009	1.775207e-002	1.488510e-002	1.845252e-002
1.755830393233378e-009	1.482124e-002	1.563523e-002	1.478787e-002
1.756370891916457e-009	1.252043e-002	1.610701e-002	1.188581e-002
1.756870224970126e-009	1.090387e-002	1.640147e-002	9.719286e-003
1.757445410297928e-009	1.004794e-002	1.658450e-002	8.209410e-003
1.758006841071542e-009	1.064333e-002	1.661249e-002	8.129110e-003
1.758674266280254e-009	1.370842e-002	1.646544e-002	1.033821e-002
1.758788153206986e-009	1.451410e-002	1.642148e-002	1.099254e-002
1.759015927060452e-009	1.639738e-002	1.631778e-002	1.256992e-002
1.759420000000000e-009	2.065693e-002	1.608315e-002	1.628083e-002
1.759541221881864e-009	2.221491e-002	1.599357e-002	1.753245e-002
1.759702851057684e-009	2.433171e-002	1.586175e-002	1.942339e-002
1.760026109409323e-009	2.910420e-002	1.558828e-002	2.395472e-002
1.760405759530404e-009	3.589499e-002	1.525259e-002	3.043005e-002
1.760754775440822e-009	4.323534e-002	1.490579e-002	3.733204e-002
1.761202722455918e-009	5.386606e-002	1.437555e-002	4.734219e-002
1.761447057191424e-009	6.019591e-002	1.405909e-002	5.337987e-002
1.762102957960539e-009	7.842387e-002	1.300856e-002	7.042748e-002
1.762513550613263e-009	9.019102e-002	1.224190e-002	8.188562e-002
1.763097097225633e-009	1.075444e-001	1.111274e-002	9.933326e-002
1.763670024349133e-009	1.254477e-001	9.985386e-003	1.176091e-001
1.764322401315561e-009	1.466682e-001	8.647979e-003	1.391764e-001
1.765053842397926e-009	1.706584e-001	6.998824e-003	1.631987e-001
1.765692487669389e-009	1.907843e-001	5.367337e-003	1.830630e-001
1.766140170554321e-009	2.039024e-001	4.098156e-003	1.959265e-001
1.766588884936048e-009	2.158746e-001	2.722048e-003	2.076813e-001
1.767073606588283e-009	2.272456e-001	1.132223e-003	2.189428e-001
1.767666505517393e-009	2.387728e-001	-9.199560e-004	2.305972e-001
1.768419510296047e-009	2.497385e-001	-3.601749e-003	2.421814e-001
1.769060739558421e-009	2.562322e-001	-5.860462e-003	2.495585e-001
1.769583391949457e-009	2.600268e-001	-7.621387e-003	2.542424e-001
1.770157780569523e-009	2.631683e-001	-9.420466e-003	2.584428e-001
1.770710941432493e-009	2.656199e-001	-1.098335e-002	2.619180e-001
1.771425314184733e-009	2.685617e-001	-1.271807e-002	2.660928e-001
1.772025980698583e-009	2.711346e-001	-1.391638e-002	2.695857e-001
1.772686194930534e-009	2.741621e-001	-1.496001e-002	2.734967e-001
1.773290698820340e-009	2.769552e-001	-1.567556e-002	2.770074e-001
1.773873390813756e-009	2.793454e-001	-1.616308e-002	2.800446e-001
1.774409201295202e-009	2.809283e-001	-1.644927e-002	2.822162e-001
1.774970770706303e-009	2.815431e-001	-1.659524e-002	2.834691e-001
1.775546835817125e-009	2.806431e-001	-1.659265e-002	2.832627e-001
1.776211910594676e-009	2.771732e-001	-1.641073e-002	2.806452e-001
1.777028426821597e-009	2.687484e-001	-1.592914e-002	2.734731e-001
1.777736699861360e-009	2.577550e-001	-1.532299e-002	2.630630e-001
1.778037626341494e-009	2.515284e-001	-1.504272e-002	2.572298e-001
1.778338552821628e-009	2.448459e-001	-1.471622e-002	2.509478e-001
1.778639479301762e-009	2.377077e-001	-1.434347e-002	2.442170e-001
1.778940405781896e-009	2.301137e-001	-1.392449e-002	2.370373e-001
1.779241332262031e-009	2.220639e-001	-1.345927e-002	2.294089e-001
1.779542258742165e-009	2.135583e-001	-1.294780e-002	2.213317e-001
1.779843185222299e-009	2.045969e-001	-1.239010e-002	2.128057e-001
1.780604130179678e-009	1.819676e-001	-1.091980e-002	1.900494e-001
1.781579568433784e-009	1.507465e-001	-8.970832e-003	1.582481e-001
1.782075109886298e-009	1.343496e-001	-7.903352e-003	1.417494e-001
1.782551681940987e-009	1.187112e-001	-6.789381e-003	1.261953e-001
1.783092733837762e-009	1.016601e-001	-5.393693e-003	1.093953e-001
1.783602656515477e-009	8.676323e-002	-3.939147e-003	9.478392e-002
1.784177225821327e-009	7.186737e-002	-2.144333e-003	8.011989e-002
1.784804226997159e-009	5.829558e-002	-3.181860e-005	6.655031e-002
1.785277240200353e-009	5.000843e-002	1.634342e-003	5.803770e-002
1.785715697878988e-009	4.377658e-002	3.201427e-003	5.141328e-002
1.786217290528853e-009	3.817368e-002	4.981893e-003	4.517001e-002
1.786677268213607e-009	3.423957e-002	6.570236e-003	4.050841e-002
1.787194364346713e-009	3.084665e-002	8.266738e-003	3.619931e-002
1.787712006684464e-009	2.817918e-002	9.838554e-003	3.257388e-002
1.788255439722849e-009	2.577870e-002	1.132473e-002	2.918706e-002
1.788833134721817e-009	2.333036e-002	1.270067e-002	2.576281e-002
1.789421592561277e-009	2.072117e-002	1.387705e-002	2.226348e-002
1.790080880009908e-009	1.761083e-002	1.492717e-002	1.827832e-002
1.790695226297887e-009	1.470729e-002	1.566177e-002	1.464847e-002
1.791232362298171e-009	1.243866e-002	1.612346e-002	1.178255e-002
1.791733710928413e-009	1.084561e-002	1.641305e-002	9.636375e-003
1.792308032736769e-009	1.004248e-002	1.658915e-002	8.178337e-003
1.792872758918734e-009	1.071272e-002	1.661087e-002	8.166469e-003
1.793542592299939e-009	1.390324e-002	1.645531e-002	1.049508e-002
1.793629087985139e-009	1.452372e-002	1.642137e-002	1.100041e-002
1.793802079355538e-009	1.592131e-002	1.634438e-002	1.216580e-002
1.793914017259201e-009	1.693853e-002	1.628814e-002	1.303162e-002
1.794036124192674e-009	1.815114e-002	1.622111e-002	1.407834e-002
1.794282387580733e-009	2.094715e-002	1.606747e-002	1.650031e-002
1.794416713065128e-009	2.266976e-002	1.596533e-002	1.791891e-002
1.794595813710989e-009	2.505262e-002	1.581705e-002	2.009414e-002
1.794954015002711e-009	3.055807e-002	1.551236e-002	2.534568e-002
1.795331161302784e-009	3.760177e-002	1.517195e-002	3.203993e-002
1.795561684722405e-009	4.250814e-002	1.494106e-002	3.664680e-002
1.796046031527760e-009	5.395558e-002	1.437097e-002	4.742644e-002
1.796310220694317e-009	6.082760e-002	1.402671e-002	5.396440e-002
1.796966292662804e-009	7.909584e-002	1.296525e-002	7.106698e-002
1.797388469784015e-009	9.121704e-002	1.217414e-002	8.289961e-002
1.797968927440063e-009	1.085286e-001	1.104969e-002	1.003324e-001
1.798557699449761e-009	1.269866e-001	9.889275e-003	1.191767e-001
1.799221885736114e-009	1.486378e-001	8.519785e-003	1.411608e-001
1.799946560184075e-009	1.723758e-001	6.870496e-003	1.648998e-001
1.800557768128035e-009	1.915661e-001	5.297306e-003	1.838269e-001
1.801001914757412e-009	2.045247e-001	4.032422e-003	1.965328e-001
1.801454014314564e-009	2.165162e-001	2.640520e-003	2.083097e-001
1.801938559258574e-009	2.277922e-001	1.046110e-003	2.194853e-001
1.802543291971245e-009	2.394063e-001	-1.051819e-003	2.312466e-001
1.803301132400108e-009	2.502353e-001	-3.752078e-003	2.427247e-001
1.803935970322333e-009	2.565253e-001	-5.983968e-003	2.499065e-001
1.804457526301869e-009	2.602375e-001	-7.734629e-003	2.545139e-001
1.805024457420208e-009	2.632923e-001	-9.501852e-003	2.586167e-001
1.805586325516914e-009	2.657637e-001	-1.107879e-002	2.621265e-001
1.806305470719200e-009	2.687244e-001	-1.280722e-002	2.663221e-001
1.806900515004457e-009	2.712844e-001	-1.397931e-002	2.697872e-001
1.807554037467715e-009	2.742896e-001	-1.499889e-002	2.736618e-001
1.808164493406872e-009	2.771031e-001	-1.570983e-002	2.771973e-001
1.808734852434832e-009	2.794225e-001	-1.617783e-002	2.801494e-001
1.809277639693950e-009	2.809888e-001	-1.646049e-002	2.823130e-001
1.809833412282756e-009	2.815421e-001	-1.659782e-002	2.834994e-001
1.810417903338599e-009	2.805455e-001	-1.658791e-002	2.832088e-001
1.811081700372787e-009	2.769547e-001	-1.639755e-002	2.804711e-001
1.811859489888164e-009	2.688706e-001	-1.593532e-002	2.735878e-001
1.812560258476172e-009	2.580680e-001	-1.533657e-002	2.633651e-001
1.813126398840206e-009	2.462430e-001	-1.476835e-002	2.522533e-001
1.813423347913873e-009	2.389463e-001	-1.440711e-002	2.454800e-001
1.813720296987539e-009	2.313680e-001	-1.400510e-002	2.383551e-001
1.814017246061206e-009	2.235081e-001	-1.356231e-002	2.308786e-001
1.814314195134872e-009	2.153664e-001	-1.307874e-002	2.230503e-001
1.814611144208539e-009	2.069431e-001	-1.255439e-002	2.148705e-001
1.814908093282205e-009	1.982381e-001	-1.198926e-002	2.063389e-001
1.815205042355872e-009	1.892515e-001	-1.138336e-002	1.974557e-001
1.816161523141722e-009	1.592102e-001	-9.497885e-003	1.668397e-001
1.816630054927305e-009	1.437993e-001	-8.524888e-003	1.512351e-001
1.817120091014006e-009	1.275910e-001	-7.434229e-003	1.350068e-001
1.817610518847895e-009	1.117012e-001	-6.240842e-003	1.192721e-001
1.818152471587754e-009	9.508227e-002	-4.781900e-003	1.029401e-001
1.818725934212398e-009	7.915641e-002	-3.072446e-003	8.730792e-002
1.819315626619015e-009	6.505299e-002	-1.154879e-003	7.334291e-002
1.819822796151980e-009	5.497880e-002	5.938564e-004	6.317024e-002
1.820268785841297e-009	4.771311e-002	2.176867e-003	5.562274e-002
1.820716667683605e-009	4.182475e-002	3.777775e-003	4.927232e-002
1.821207119983459e-009	3.679273e-002	5.507105e-003	4.356001e-002
1.821680315332414e-009	3.308262e-002	7.118197e-003	3.906625e-002
1.822198472864146e-009	2.995340e-002	8.781111e-003	3.499917e-002
1.822744164854304e-009	2.731143e-002	1.038486e-002	3.134835e-002
1.823325371883714e-009	2.481397e-002	1.189840e-002	2.781935e-002
1.823891654267630e-009	2.238923e-002	1.316411e-002	2.447482e-002
1.824511140327040e-009	1.956845e-002	1.430704e-002	2.076221e-002
1.825194934160672e-009	1.630878e-002	1.528268e-002	1.664040e-002
1.825780299991427e-009	1.363337e-002	1.589201e-002	1.329620e-002
1.826292195945520e-009	1.167209e-002	1.626592e-002	1.077119e-002
1.826816228198735e-009	1.036222e-002	1.650611e-002	8.877714e-003
1.827383847288932e-009	1.013365e-002	1.661473e-002	7.987732e-003
