time	V(d_1p)	V(d_3p)	V(d_5p)
1.550688190756437e-009	3.262882e-002	-2.635121e-001	4.858757e-002
1.551016927563302e-009	3.794626e-002	-2.657783e-001	4.544415e-002
1.551343664253300e-009	4.413571e-002	-2.673323e-001	4.280869e-002
1.551640119165592e-009	5.048427e-002	-2.682058e-001	4.074717e-002
1.552170188083441e-009	6.322668e-002	-2.682295e-001	3.769721e-002
1.552459316584086e-009	7.088985e-002	-2.673821e-001	3.630071e-002
1.553139001991364e-009	8.996355e-002	-2.628537e-001	3.333040e-002
1.553562281243781e-009	1.022874e-001	-2.577652e-001	3.171942e-002
1.554155428927700e-009	1.202431e-001	-2.481707e-001	2.948676e-002
1.554751472594499e-009	1.390671e-001	-2.361263e-001	2.708292e-002
1.555403199437619e-009	1.601670e-001	-2.204395e-001	2.428720e-002
1.555982170388923e-009	1.788134e-001	-2.041731e-001	2.191094e-002
1.556490134336541e-009	1.945744e-001	-1.879052e-001	2.023256e-002
1.556969858774543e-009	2.085160e-001	-1.707148e-001	1.930393e-002
1.557418230946935e-009	2.204073e-001	-1.530360e-001	1.925879e-002
1.557914511495030e-009	2.320066e-001	-1.317604e-001	2.038832e-002
1.558405507743937e-009	2.416926e-001	-1.091567e-001	2.292710e-002
1.559090000000000e-009	2.521505e-001	-7.568031e-002	2.909675e-002
1.559295347676819e-009	2.546358e-001	-6.520152e-002	3.148571e-002
1.559569144579244e-009	2.574272e-001	-5.133012e-002	3.515487e-002
1.559930970721166e-009	2.603975e-001	-3.277099e-002	4.096226e-002
1.560339078479090e-009	2.629755e-001	-1.147243e-002	4.871630e-002
1.560611973028896e-009	2.643165e-001	2.835823e-003	5.449559e-002
1.560854002697111e-009	2.652814e-001	1.542010e-002	5.995530e-002
1.561162040456657e-009	2.662688e-001	3.126985e-002	6.741433e-002
1.561504555354069e-009	2.672242e-001	4.868722e-002	7.599980e-002
1.561886977174722e-009	2.680624e-001	6.736986e-002	8.587742e-002
1.562389680251281e-009	2.689740e-001	9.069451e-002	9.946577e-002
1.562917532128794e-009	2.699688e-001	1.140361e-001	1.146159e-001
1.563586679937707e-009	2.715530e-001	1.423245e-001	1.349643e-001
1.564201586111430e-009	2.732812e-001	1.669513e-001	1.542575e-001
1.564774260706162e-009	2.748311e-001	1.883084e-001	1.720284e-001
1.565308302308692e-009	2.758306e-001	2.064129e-001	1.877999e-001
1.565757821776136e-009	2.760325e-001	2.200274e-001	2.000915e-001
1.566264958704907e-009	2.752218e-001	2.333971e-001	2.125447e-001
1.566724641572978e-009	2.732990e-001	2.436111e-001	2.223657e-001
1.567206058718597e-009	2.698666e-001	2.523528e-001	2.310742e-001
1.567978182384421e-009	2.610196e-001	2.623974e-001	2.418244e-001
1.568677227853862e-009	2.494639e-001	2.670304e-001	2.484044e-001
1.569311223960629e-009	2.356311e-001	2.685532e-001	2.526762e-001
1.569774910409116e-009	2.236523e-001	2.677928e-001	2.548750e-001
1.570238596857603e-009	2.111358e-001	2.653224e-001	2.569927e-001
1.570702283306089e-009	1.980817e-001	2.611420e-001	2.590293e-001
1.571165969754576e-009	1.844901e-001	2.552515e-001	2.609847e-001
1.571629656203062e-009	1.703608e-001	2.476509e-001	2.628590e-001
1.572093342651549e-009	1.556939e-001	2.383403e-001	2.646522e-001
1.572557029100036e-009	1.404895e-001	2.273196e-001	2.663642e-001
1.573033635175805e-009	1.249640e-001	2.149803e-001	2.684206e-001
1.573523699168643e-009	1.092559e-001	2.006494e-001	2.703542e-001
1.574001291576101e-009	9.457935e-002	1.849492e-001	2.718101e-001
1.574514509815996e-009	7.993547e-002	1.660928e-001	2.725867e-001
1.575119645127683e-009	6.469188e-002	1.412920e-001	2.720223e-001
1.575697279849650e-009	5.255422e-002	1.152906e-001	2.696201e-001
1.575911120527740e-009	4.870300e-002	1.051595e-001	2.682121e-001
1.576167603767839e-009	4.455081e-002	9.271151e-002	2.661245e-001
1.576510000000000e-009	3.978426e-002	7.567708e-002	2.626401e-001
1.576712480814013e-009	3.741896e-002	6.543094e-002	2.602855e-001
1.576914961628026e-009	3.528642e-002	5.512297e-002	2.576132e-001
1.577117442442039e-009	3.338664e-002	4.475319e-002	2.546230e-001
1.577319923256052e-009	3.171962e-002	3.432159e-002	2.513151e-001
1.577522404070064e-009	3.028535e-002	2.382818e-002	2.476894e-001
1.577724884884077e-009	2.908385e-002	1.327295e-002	2.437459e-001
1.577927365698090e-009	2.811510e-002	2.655898e-003	2.394846e-001
1.577975893672908e-009	2.788478e-002	1.074042e-004	2.384409e-001
1.578024421647725e-009	2.766299e-002	-2.434676e-003	2.373848e-001
1.578072949622543e-009	2.744973e-002	-4.970343e-003	2.363164e-001
1.578121477597360e-009	2.724500e-002	-7.499596e-003	2.352355e-001
1.578170005572178e-009	2.704881e-002	-1.002243e-002	2.341423e-001
1.578218533546995e-009	2.686114e-002	-1.253886e-002	2.330367e-001
1.578267061521813e-009	2.668201e-002	-1.504887e-002	2.319187e-001
1.578852428781756e-009	2.486632e-002	-4.503609e-002	2.175346e-001
1.579156352014195e-009	2.412945e-002	-6.007136e-002	2.097627e-001
1.579498835304818e-009	2.343823e-002	-7.635465e-002	2.007395e-001
1.579847838226852e-009	2.278971e-002	-9.233367e-002	1.911787e-001
1.580255827563002e-009	2.198108e-002	-1.104085e-001	1.794793e-001
1.580721047176642e-009	2.089155e-002	-1.303744e-001	1.655023e-001
1.581226174963702e-009	1.949085e-002	-1.512851e-001	1.497853e-001
1.581688605889433e-009	1.810379e-002	-1.695830e-001	1.352195e-001
1.582189437872021e-009	1.671209e-002	-1.882008e-001	1.196957e-001
1.582704190086988e-009	1.571791e-002	-2.057000e-001	1.044879e-001
1.583205262280135e-009	1.552060e-002	-2.208510e-001	9.083643e-002
1.583806661944987e-009	1.676693e-002	-2.363079e-001	7.641394e-002
1.584381809879980e-009	1.986948e-002	-2.481919e-001	6.488591e-002
1.584525140886144e-009	2.096897e-002	-2.507094e-001	6.237252e-002
1.584811802898472e-009	2.359353e-002	-2.552226e-001	5.777203e-002
1.585260819710153e-009	2.888823e-002	-2.609587e-001	5.164502e-002
1.585505737971069e-009	3.231346e-002	-2.634039e-001	4.881824e-002
1.585832295652291e-009	3.753137e-002	-2.657201e-001	4.565231e-002
1.586148672508578e-009	4.344343e-002	-2.672819e-001	4.306264e-002
1.586481403931091e-009	5.052195e-002	-2.682967e-001	4.072823e-002
1.587010059606891e-009	6.323008e-002	-2.683226e-001	3.768744e-002
1.587298417248236e-009	7.087101e-002	-2.674806e-001	3.629518e-002
1.587977417628612e-009	8.992165e-002	-2.629703e-001	3.332946e-002
1.588400530702249e-009	1.022381e-001	-2.578934e-001	3.172114e-002
1.588993265293579e-009	1.201773e-001	-2.483178e-001	2.949433e-002
1.589588943389021e-009	1.389862e-001	-2.362926e-001	2.709707e-002
1.590241105173215e-009	1.600984e-001	-2.206073e-001	2.430419e-002
1.590820838548281e-009	1.787700e-001	-2.043280e-001	2.192728e-002
1.591329303859049e-009	1.945482e-001	-1.880494e-001	2.024814e-002
1.591809091253078e-009	2.084936e-001	-1.708605e-001	1.931915e-002
1.592257296588851e-009	2.203833e-001	-1.531915e-001	1.927252e-002
1.592753677252426e-009	2.319890e-001	-1.319145e-001	2.039936e-002
1.593244209235959e-009	2.416710e-001	-1.093344e-001	2.293123e-002
1.593930000000000e-009	2.521541e-001	-7.579412e-002	2.910707e-002
1.594135737229212e-009	2.546445e-001	-6.529441e-002	3.149996e-002
1.594410053534828e-009	2.574410e-001	-5.139463e-002	3.517626e-002
1.594771805546189e-009	2.604102e-001	-3.283547e-002	4.098329e-002
1.595179154028395e-009	2.629842e-001	-1.157209e-002	4.872223e-002
1.595456070776573e-009	2.643438e-001	2.949789e-003	5.458851e-002
1.595693592922343e-009	2.652901e-001	1.530223e-002	5.994776e-002
1.595995893835140e-009	2.662607e-001	3.086052e-002	6.726350e-002
1.596340299655743e-009	2.672253e-001	4.838713e-002	7.589144e-002
1.596718024177114e-009	2.680572e-001	6.686266e-002	8.564086e-002
1.597223439802092e-009	2.689761e-001	9.034309e-002	9.928998e-002
1.597746395811456e-009	2.699584e-001	1.134954e-001	1.142841e-001
1.598421829482526e-009	2.715512e-001	1.420822e-001	1.348090e-001
1.599031492917340e-009	2.732615e-001	1.665332e-001	1.539377e-001
1.599610398788593e-009	2.748277e-001	1.881585e-001	1.719081e-001
1.600140351323969e-009	2.758247e-001	2.061607e-001	1.875731e-001
1.600587459446092e-009	2.760383e-001	2.197463e-001	1.998219e-001
1.601095326800969e-009	2.752480e-001	2.331910e-001	2.123267e-001
1.601554261080163e-009	2.733529e-001	2.434392e-001	2.221649e-001
1.602049581422820e-009	2.698291e-001	2.524596e-001	2.311390e-001
1.602817125573154e-009	2.610248e-001	2.624530e-001	2.418221e-001
1.603515278943173e-009	2.494902e-001	2.670996e-001	2.484007e-001
1.604146587868972e-009	2.357288e-001	2.686384e-001	2.526618e-001
1.604612913430748e-009	2.236869e-001	2.678887e-001	2.548747e-001
1.605079238992524e-009	2.111018e-001	2.654106e-001	2.570057e-001
1.605545564554300e-009	1.979734e-001	2.612040e-001	2.590548e-001
1.606011890116077e-009	1.843018e-001	2.552690e-001	2.610221e-001
1.606478215677852e-009	1.700870e-001	2.476056e-001	2.629075e-001
1.606944541239629e-009	1.553290e-001	2.382138e-001	2.647111e-001
1.607410866801405e-009	1.400277e-001	2.270935e-001	2.664329e-001
1.607888902211065e-009	1.244590e-001	2.146724e-001	2.684918e-001
1.608378529906661e-009	1.087801e-001	2.003020e-001	2.704127e-001
1.608854183286234e-009	9.418754e-002	1.846153e-001	2.718453e-001
1.609367069389255e-009	7.958809e-002	1.657203e-001	2.725958e-001
1.609973583406674e-009	6.436415e-002	1.408039e-001	2.719886e-001
1.610552224626606e-009	5.226866e-002	1.147044e-001	2.695309e-001
1.610755592063575e-009	4.862148e-002	1.050581e-001	2.681787e-001
1.611037431372953e-009	4.409599e-002	9.135725e-002	2.658517e-001
1.611208685925966e-009	4.164380e-002	8.281267e-002	2.642049e-001
1.611379940478980e-009	3.939634e-002	7.421986e-002	2.623503e-001
1.611551195031993e-009	3.735360e-002	6.557883e-002	2.602878e-001
1.611722449585007e-009	3.551558e-002	5.688957e-002	2.580177e-001
1.611893704138020e-009	3.388229e-002	4.815208e-002	2.555397e-001
1.612064958691034e-009	3.245372e-002	3.936637e-002	2.528540e-001
1.612236213244047e-009	3.122988e-002	3.053243e-002	2.499605e-001
1.612618553501531e-009	2.886595e-002	1.056486e-002	2.426045e-001
1.612872294299087e-009	2.762351e-002	-2.736913e-003	2.372114e-001
1.613113970570091e-009	2.665140e-002	-1.530035e-002	2.317561e-001
1.613696699456797e-009	2.484734e-002	-4.516309e-002	2.174255e-001
1.614009521111478e-009	2.409341e-002	-6.062823e-002	2.094197e-001
1.614342740604384e-009	2.342462e-002	-7.646173e-002	2.006331e-001
1.614701592597905e-009	2.275822e-002	-9.288634e-002	1.907919e-001
1.615101777845265e-009	2.196438e-002	-1.106098e-001	1.793034e-001
1.615578234309111e-009	2.084516e-002	-1.310515e-001	1.649757e-001
1.616073463227065e-009	1.946891e-002	-1.515438e-001	1.495569e-001
1.616543977556523e-009	1.805992e-002	-1.701482e-001	1.347399e-001
1.617037874821371e-009	1.669402e-002	-1.884883e-001	1.194418e-001
1.617560883829269e-009	1.570218e-002	-2.062349e-001	1.040170e-001
1.618061452900030e-009	1.553649e-002	-2.213189e-001	9.042244e-002
1.618666196515980e-009	1.684548e-002	-2.367859e-001	7.598801e-002
1.619240582816072e-009	2.001170e-002	-2.485738e-001	6.454952e-002
1.619363920130419e-009	2.096483e-002	-2.507339e-001	6.239381e-002
1.619610594759114e-009	2.318589e-002	-2.546670e-001	5.839867e-002
1.620060000000000e-009	2.834071e-002	-2.605358e-001	5.215546e-002
1.620194821572266e-009	3.017500e-002	-2.620594e-001	5.049751e-002
1.620374583668620e-009	3.274503e-002	-2.637102e-001	4.850909e-002
1.620734107861329e-009	3.862259e-002	-2.661469e-001	4.510440e-002
1.621061320852498e-009	4.491753e-002	-2.676365e-001	4.251134e-002
1.621311365187422e-009	5.029913e-002	-2.683581e-001	4.078460e-002
1.621851063481258e-009	6.325468e-002	-2.684065e-001	3.767209e-002
1.622145444368805e-009	7.106053e-002	-2.675442e-001	3.625114e-002
1.622829748699370e-009	9.027227e-002	-2.629408e-001	3.327170e-002
1.623254082592804e-009	1.026351e-001	-2.578015e-001	3.166342e-002
1.623850047287024e-009	1.206928e-001	-2.481098e-001	2.942546e-002
1.624448499531480e-009	1.396094e-001	-2.359620e-001	2.701503e-002
1.625097111211311e-009	1.606141e-001	-2.202910e-001	2.424011e-002
1.625675404837149e-009	1.792285e-001	-2.039915e-001	2.188099e-002
1.626183654386520e-009	1.949771e-001	-1.876645e-001	2.022181e-002
1.626658697009375e-009	2.087586e-001	-1.706012e-001	1.932337e-002
1.627107836822120e-009	2.206459e-001	-1.528609e-001	1.929910e-002
1.627602994499484e-009	2.321890e-001	-1.316018e-001	2.045136e-002
1.628098993313221e-009	2.419344e-001	-1.087354e-001	2.304973e-002
1.628770000000000e-009	2.521542e-001	-7.589093e-002	2.912508e-002
1.628971302006034e-009	2.545955e-001	-6.561536e-002	3.146270e-002
1.629239704680746e-009	2.573457e-001	-5.201637e-002	3.504309e-002
1.629602115339090e-009	2.603411e-001	-3.343099e-002	4.083050e-002
1.629952580391494e-009	2.626151e-001	-1.515598e-002	4.739504e-002
1.630245651216623e-009	2.641188e-001	2.222138e-004	5.350542e-002
1.630406855101273e-009	2.648138e-001	8.651981e-003	5.706617e-002
1.630522514489873e-009	2.652556e-001	1.465668e-002	5.970349e-002
1.630615642828745e-009	2.655637e-001	1.944810e-002	6.192309e-002
1.630708771167618e-009	2.658624e-001	2.423089e-002	6.416718e-002
1.630801899506491e-009	2.661516e-001	2.900505e-002	6.643578e-002
1.630895027845363e-009	2.664313e-001	3.377058e-002	6.872887e-002
1.630988156184236e-009	2.667014e-001	3.852748e-002	7.104647e-002
1.631081284523108e-009	2.669621e-001	4.327575e-002	7.338857e-002
1.631174412861981e-009	2.672133e-001	4.801539e-002	7.575516e-002
1.631556898668633e-009	2.680590e-001	6.673411e-002	8.562262e-002
1.632057719389805e-009	2.689718e-001	9.001523e-002	9.914047e-002
1.632584710712114e-009	2.699635e-001	1.133630e-001	1.142427e-001
1.633256628588083e-009	2.715489e-001	1.418228e-001	1.346554e-001
1.633869016487359e-009	2.732676e-001	1.664066e-001	1.538671e-001
1.634446444724260e-009	2.748324e-001	1.880012e-001	1.717948e-001
1.634977865156888e-009	2.758354e-001	2.060776e-001	1.875086e-001
1.635425896294423e-009	2.760515e-001	2.197089e-001	1.997866e-001
1.635933536772452e-009	2.752638e-001	2.331662e-001	2.122903e-001
1.636392543464035e-009	2.733707e-001	2.434330e-001	2.221347e-001
1.636890459070061e-009	2.698269e-001	2.525128e-001	2.311563e-001
1.637656862278982e-009	2.610294e-001	2.625037e-001	2.418205e-001
1.638354790599020e-009	2.494967e-001	2.671621e-001	2.483973e-001
1.638985427601152e-009	2.357505e-001	2.687114e-001	2.526549e-001
1.639452417155772e-009	2.236910e-001	2.679685e-001	2.548713e-001
1.639919406710392e-009	2.110873e-001	2.654920e-001	2.570058e-001
1.640386396265012e-009	1.979392e-001	2.612819e-001	2.590586e-001
1.640853385819632e-009	1.842469e-001	2.553382e-001	2.610297e-001
1.641320375374253e-009	1.700102e-001	2.476610e-001	2.629189e-001
1.641787364928873e-009	1.552292e-001	2.382502e-001	2.647264e-001
1.642254354483493e-009	1.399040e-001	2.271058e-001	2.664522e-001
1.642732758567243e-009	1.243246e-001	2.146647e-001	2.685132e-001
1.643222319782070e-009	1.086524e-001	2.002835e-001	2.704324e-001
1.643699132223240e-009	9.403319e-002	1.845429e-001	2.718639e-001
1.644210870742474e-009	7.947904e-002	1.656728e-001	2.726051e-001
1.644818855759729e-009	6.423803e-002	1.406757e-001	2.719829e-001
1.645396966181829e-009	5.217640e-002	1.145812e-001	2.695100e-001
1.645596326438101e-009	4.860567e-002	1.051216e-001	2.681809e-001
1.645791104948408e-009	4.542439e-002	9.561267e-002	2.666373e-001
1.645985883458715e-009	4.251652e-002	8.601300e-002	2.648376e-001
1.646180661969022e-009	3.988207e-002	7.632260e-002	2.627820e-001
1.646375440479330e-009	3.752102e-002	6.654148e-002	2.604704e-001
1.646570218989637e-009	3.543338e-002	5.666962e-002	2.579027e-001
1.646764997499944e-009	3.361915e-002	4.670704e-002	2.550791e-001
1.646959776010251e-009	3.207833e-002	3.665373e-002	2.519996e-001
1.647290019342712e-009	2.983137e-002	1.947684e-002	2.459724e-001
1.647542296147775e-009	2.843243e-002	6.251879e-003	2.408645e-001
1.647932000000000e-009	2.671610e-002	-1.409177e-002	2.322829e-001
1.648516555778337e-009	2.489766e-002	-4.405579e-002	2.179384e-001
1.648797477413883e-009	2.420381e-002	-5.801776e-002	2.107673e-001
1.649157082806031e-009	2.346767e-002	-7.519548e-002	2.013194e-001
1.649484310273103e-009	2.286204e-002	-9.023732e-002	1.923909e-001
1.649908810855510e-009	2.203230e-002	-1.091129e-001	1.802708e-001
1.650345728287300e-009	2.103101e-002	-1.279327e-001	1.671957e-001
1.650788495736377e-009	1.983455e-002	-1.464095e-001	1.534760e-001
1.651281276547612e-009	1.837107e-002	-1.661368e-001	1.379671e-001
1.651752027695649e-009	1.701964e-002	-1.839239e-001	1.232880e-001
1.652284170268647e-009	1.587072e-002	-2.024258e-001	1.073665e-001
1.652779431329776e-009	1.549335e-002	-2.178223e-001	9.361141e-002
1.653389463570883e-009	1.645301e-002	-2.340523e-001	7.859199e-002
1.653947388301986e-009	1.909866e-002	-2.461167e-001	6.699871e-002
1.654205392200741e-009	2.098062e-002	-2.507873e-001	6.237030e-002
1.654383992202490e-009	2.254817e-002	-2.536878e-001	5.943856e-002
1.654582384411977e-009	2.455140e-002	-2.565953e-001	5.643745e-002
1.654741662338099e-009	2.636273e-002	-2.586936e-001	5.421731e-002
1.654879091435951e-009	2.806516e-002	-2.603708e-001	5.242362e-002
1.655016520533803e-009	2.989786e-002	-2.618783e-001	5.074365e-002
1.655153949631656e-009	3.186084e-002	-2.632160e-001	4.917738e-002
1.655291378729508e-009	3.395409e-002	-2.643841e-001	4.772483e-002
1.655428807827360e-009	3.617761e-002	-2.653824e-001	4.638598e-002
1.655566236925212e-009	3.853141e-002	-2.662110e-001	4.516084e-002
1.655703666023065e-009	4.101548e-002	-2.668698e-001	4.404942e-002
1.656199654112681e-009	5.138938e-002	-2.685201e-001	4.048567e-002
1.656446966328800e-009	5.720777e-002	-2.687614e-001	3.899603e-002
1.656561200336217e-009	6.001617e-002	-2.686891e-001	3.838167e-002
1.656675434343634e-009	6.289335e-002	-2.685297e-001	3.778470e-002
1.656789668351052e-009	6.583932e-002	-2.682831e-001	3.720512e-002
1.656903902358469e-009	6.885406e-002	-2.679494e-001	3.664293e-002
1.657018136365886e-009	7.193759e-002	-2.675285e-001	3.609813e-002
1.657132370373303e-009	7.508990e-002	-2.670204e-001	3.557072e-002
1.657246604380720e-009	7.831099e-002	-2.664252e-001	3.506070e-002
1.657638546780443e-009	8.940662e-002	-2.633564e-001	3.341044e-002
1.658113952075656e-009	1.032531e-001	-2.576289e-001	3.159595e-002
1.658644354894225e-009	1.193102e-001	-2.490411e-001	2.960145e-002
1.659299399163631e-009	1.399896e-001	-2.358247e-001	2.695676e-002
1.660022328350290e-009	1.633921e-001	-2.181288e-001	2.386658e-002
1.660608204601646e-009	1.821712e-001	-2.012492e-001	2.152956e-002
1.661109344665352e-009	1.975533e-001	-1.848127e-001	1.999468e-002
1.661554741764990e-009	2.103265e-001	-1.685689e-001	1.925955e-002
1.662010035956589e-009	2.222120e-001	-1.503819e-001	1.936029e-002
1.662497356940154e-009	2.333734e-001	-1.292611e-001	2.065291e-002
1.663025827190969e-009	2.434740e-001	-1.046853e-001	2.366168e-002
1.663610000000000e-009	2.521726e-001	-7.595542e-002	2.912480e-002
1.663785251842709e-009	2.543190e-001	-6.699796e-002	3.114443e-002
1.664018920966322e-009	2.567824e-001	-5.516321e-002	3.418145e-002
1.664387136755306e-009	2.599419e-001	-3.632810e-002	3.989158e-002
1.664720400718142e-009	2.621939e-001	-1.898368e-002	4.598827e-002
1.664856446803473e-009	2.629705e-001	-1.184658e-002	4.870325e-002
1.665079907829339e-009	2.640895e-001	-1.219965e-004	5.340158e-002
1.665352000000000e-009	2.652189e-001	1.407883e-002	5.947757e-002
1.665757183310019e-009	2.664990e-001	3.492358e-002	6.931955e-002
1.666092959871568e-009	2.673910e-001	5.189824e-002	7.778629e-002
1.666524237785442e-009	2.682857e-001	7.274640e-002	8.902347e-002
1.667011027422538e-009	2.691525e-001	9.509595e-002	1.023459e-001
1.667591369580313e-009	2.703008e-001	1.205369e-001	1.192373e-001
1.668211211459574e-009	2.718460e-001	1.465244e-001	1.382734e-001
1.668725424998158e-009	2.733223e-001	1.670578e-001	1.544429e-001
1.669227456499161e-009	2.747161e-001	1.859106e-001	1.700619e-001
1.669785749030759e-009	2.758318e-001	2.050710e-001	1.866446e-001
1.670260529483836e-009	2.760960e-001	2.195842e-001	1.996865e-001
1.670770120550236e-009	2.753214e-001	2.331140e-001	2.122388e-001
1.671230870742504e-009	2.734310e-001	2.434333e-001	2.221167e-001
1.671734788702159e-009	2.698411e-001	2.526229e-001	2.312307e-001
1.672495563389352e-009	2.610985e-001	2.625442e-001	2.417947e-001
1.673192376493687e-009	2.495894e-001	2.672176e-001	2.483594e-001
1.673819702371711e-009	2.359254e-001	2.687862e-001	2.525995e-001
1.674289983461804e-009	2.237804e-001	2.680563e-001	2.548344e-001
1.674760264551896e-009	2.110838e-001	2.655688e-001	2.569876e-001
1.675230545641988e-009	1.978357e-001	2.613237e-001	2.590592e-001
1.675700826732080e-009	1.840360e-001	2.553212e-001	2.610492e-001
1.676171107822173e-009	1.696848e-001	2.475610e-001	2.629575e-001
1.676641388912265e-009	1.547820e-001	2.380434e-001	2.647843e-001
1.677111670002357e-009	1.393277e-001	2.267682e-001	2.665294e-001
1.677591941844362e-009	1.236859e-001	2.142158e-001	2.685991e-001
1.678081007264798e-009	1.080440e-001	1.997767e-001	2.705066e-001
1.678563297949199e-009	9.329332e-002	1.837697e-001	2.719291e-001
1.679069526063878e-009	7.895046e-002	1.650122e-001	2.726229e-001
1.679685210888757e-009	6.360964e-002	1.395917e-001	2.719211e-001
1.680260398477124e-009	5.171713e-002	1.135345e-001	2.693729e-001
1.680439692596525e-009	4.852490e-002	1.050122e-001	2.681612e-001
1.680671411761198e-009	4.476766e-002	9.376768e-002	2.662791e-001
1.681065858823880e-009	3.929050e-002	7.409506e-002	2.622471e-001
1.681281011767161e-009	3.676136e-002	6.314768e-002	2.596948e-001
1.681442265312370e-009	3.512010e-002	5.499117e-002	2.575450e-001
1.681764772402787e-009	3.232450e-002	3.850633e-002	2.525837e-001
1.682079130406522e-009	3.012417e-002	2.217900e-002	2.469452e-001
1.682363290688878e-009	2.850875e-002	7.289323e-003	2.412565e-001
1.682772000000000e-009	2.669711e-002	-1.405109e-002	2.322786e-001
1.683334513646735e-009	2.494420e-002	-4.291042e-002	2.184892e-001
1.683637530835972e-009	2.419404e-002	-5.798795e-002	2.107612e-001
1.683971958457576e-009	2.351111e-002	-7.398780e-002	2.019870e-001
1.684319933586566e-009	2.286890e-002	-9.001312e-002	1.925076e-001
1.684718474805676e-009	2.209942e-002	-1.077619e-001	1.811512e-001
1.685172432344525e-009	2.107241e-002	-1.273518e-001	1.675964e-001
1.685628924943703e-009	1.984641e-002	-1.464145e-001	1.534598e-001
1.686118834131086e-009	1.839542e-002	-1.660337e-001	1.380425e-001
1.686591894001861e-009	1.704000e-002	-1.839152e-001	1.232929e-001
1.687120020937812e-009	1.589828e-002	-2.022908e-001	1.074890e-001
1.687618247756616e-009	1.551459e-002	-2.177946e-001	9.364750e-002
1.688225122905966e-009	1.645880e-002	-2.339620e-001	7.869730e-002
1.688785351002477e-009	1.910191e-002	-2.460989e-001	6.704587e-002
1.689048656256829e-009	2.102193e-002	-2.508678e-001	6.232417e-002
1.689213389491297e-009	2.246227e-002	-2.535505e-001	5.961634e-002
1.689410533531065e-009	2.443589e-002	-2.564614e-001	5.661924e-002
1.689772946646893e-009	2.879903e-002	-2.610094e-001	5.175862e-002
1.689970626528254e-009	3.152906e-002	-2.630751e-001	4.942896e-002
1.690234199703403e-009	3.555540e-002	-2.651418e-001	4.674896e-002
1.690537233459574e-009	4.089717e-002	-2.668855e-001	4.410750e-002
1.690985902559292e-009	5.017379e-002	-2.684649e-001	4.083743e-002
1.691123151479784e-009	5.331278e-002	-2.686959e-001	3.998800e-002
1.691260400400277e-009	5.655961e-002	-2.687908e-001	3.917732e-002
1.691397649320769e-009	5.991429e-002	-2.687495e-001	3.840539e-002
1.691534898241262e-009	6.337680e-002	-2.685721e-001	3.767222e-002
1.691672147161755e-009	6.694716e-002	-2.682585e-001	3.697780e-002
1.691809396082247e-009	7.062536e-002	-2.678088e-001	3.632213e-002
1.691946645002740e-009	7.441140e-002	-2.672229e-001	3.570522e-002
1.692319067921191e-009	8.484781e-002	-2.648623e-001	3.406526e-002
1.692757216315590e-009	9.745143e-002	-2.603220e-001	3.234047e-002
1.693270424184413e-009	1.127379e-001	-2.528322e-001	3.042368e-002
1.693864885849787e-009	1.312135e-001	-2.417742e-001	2.810368e-002
1.694607563759927e-009	1.551089e-001	-2.248291e-001	2.497020e-002
1.695293502905652e-009	1.772436e-001	-2.060239e-001	2.213284e-002
1.695826035867087e-009	1.938277e-001	-1.891189e-001	2.034317e-002
1.696315764790998e-009	2.081134e-001	-1.716491e-001	1.936844e-002
1.696759560953191e-009	2.199403e-001	-1.542094e-001	1.929187e-002
1.697257386572180e-009	2.316531e-001	-1.329291e-001	2.037664e-002
1.697738298191044e-009	2.412348e-001	-1.108446e-001	2.279562e-002
1.697826490715599e-009	2.427996e-001	-1.066484e-001	2.339660e-002
1.698002875764709e-009	2.457481e-001	-9.814094e-002	2.475356e-002
1.698097229901779e-009	2.472267e-001	-9.353051e-002	2.556521e-002
1.698261291725860e-009	2.496364e-001	-8.542623e-002	2.712112e-002
1.698468870827414e-009	2.524062e-001	-7.500698e-002	2.934801e-002
1.698733062411211e-009	2.554990e-001	-6.156585e-002	3.249516e-002
1.699034995649836e-009	2.583754e-001	-4.622713e-002	3.678106e-002
1.699339991604390e-009	2.607403e-001	-3.050034e-002	4.188340e-002
1.699756509572541e-009	2.632725e-001	-8.725025e-003	4.995143e-002
1.700192000000000e-009	2.652116e-001	1.403612e-002	5.948828e-002
1.700496843299221e-009	2.661877e-001	2.972073e-002	6.685419e-002
1.700722921144846e-009	2.668518e-001	4.132518e-002	7.248810e-002
1.701135566614207e-009	2.678383e-001	6.181114e-002	8.303829e-002
1.701559238852057e-009	2.686383e-001	8.181952e-002	9.430092e-002
1.702125010282382e-009	2.696735e-001	1.072436e-001	1.102176e-001
1.702712957847777e-009	2.709733e-001	1.324894e-001	1.278138e-001
1.703302833411939e-009	2.725728e-001	1.566999e-001	1.461966e-001
1.703814230696760e-009	2.740525e-001	1.765663e-001	1.622507e-001
1.704328556461656e-009	2.753392e-001	1.951360e-001	1.779700e-001
1.704878418671517e-009	2.760883e-001	2.130243e-001	1.937408e-001
1.705328934885337e-009	2.759218e-001	2.259395e-001	2.055265e-001
1.705837197842511e-009	2.745607e-001	2.384605e-001	2.173027e-001
1.706476383039231e-009	2.706917e-001	2.510414e-001	2.296031e-001
1.706903136220382e-009	2.665548e-001	2.573364e-001	2.358330e-001
1.707329889401532e-009	2.611412e-001	2.622829e-001	2.412717e-001
1.707756642582682e-009	2.544509e-001	2.658810e-001	2.459193e-001
