time	V(d_3p)
3.739351723498443e-010	-7.054056e-005
3.747722259212730e-010	-2.096277e-004
3.756092794927015e-010	-3.460343e-004
3.764463330641301e-010	-4.797603e-004
3.772833866355587e-010	-6.108057e-004
3.781204402069873e-010	-7.391705e-004
3.790970027069873e-010	-8.583677e-004
3.800735652069873e-010	-9.518939e-004
3.810501277069874e-010	-1.015803e-003
3.820266902069874e-010	-1.047151e-003
3.830032527069874e-010	-1.044141e-003
3.839798152069874e-010	-1.006223e-003
3.849563777069875e-010	-9.341412e-004
3.859329402069875e-010	-8.299215e-004
3.869095027069875e-010	-6.967973e-004
3.888626277069875e-010	-3.619702e-004
3.896996812784162e-010	-1.894832e-004
3.905367348498447e-010	-2.081426e-005
3.913737884212733e-010	1.440365e-004
3.922108419927019e-010	3.050691e-004
3.930478955641305e-010	4.622835e-004
3.938849491355591e-010	6.156798e-004
3.947220027069877e-010	7.652579e-004
3.956985652069877e-010	9.090677e-004
3.966751277069877e-010	1.028008e-003
3.976516902069877e-010	1.119470e-003
3.986282527069878e-010	1.181881e-003
3.996048152069878e-010	1.214688e-003
4.005813777069878e-010	1.218303e-003
4.025345027069878e-010	1.143847e-003
4.044876277069879e-010	9.771137e-004
4.074173152069880e-010	6.134341e-004
4.083938777069880e-010	4.685300e-004
4.093704402069880e-010	3.319197e-004
4.103470027069880e-010	2.036031e-004
4.113235652069880e-010	8.358039e-005
4.123001277069881e-010	-2.814858e-005
4.132766902069881e-010	-1.315838e-004
4.142532527069881e-010	-2.267252e-004
4.162063777069881e-010	-3.422300e-004
4.171829402069882e-010	-3.675928e-004
4.181595027069882e-010	-3.701737e-004
4.191360652069882e-010	-3.499277e-004
4.210891902069883e-010	-2.444224e-004
4.230423152069883e-010	-6.530838e-005
4.289016902069884e-010	6.322776e-004
4.308548152069885e-010	8.068435e-004
4.328079402069885e-010	9.066148e-004
4.347610652069886e-010	9.197075e-004
4.367141902069886e-010	8.475626e-004
4.386673152069886e-010	7.037111e-004
4.415970027069887e-010	4.036413e-004
4.427130741355601e-010	2.701346e-004
4.438291455641316e-010	1.480651e-004
4.449452169927031e-010	3.743283e-005
4.460612884212745e-010	-6.176222e-005
4.471773598498460e-010	-1.495201e-004
4.482934312784175e-010	-2.258407e-004
4.494095027069889e-010	-2.907241e-004
4.513626277069889e-010	-3.443918e-004
4.533157527069890e-010	-3.376458e-004
4.552688777069890e-010	-2.748815e-004
4.581985652069891e-010	-9.829570e-005
4.593146366355605e-010	-4.731523e-006
4.604307080641320e-010	8.336124e-005
4.615467794927034e-010	1.659826e-004
4.626628509212749e-010	2.431325e-004
4.637789223498463e-010	3.148110e-004
4.648949937784178e-010	3.810181e-004
4.660110652069893e-010	4.417538e-004
4.679641902069892e-010	4.909251e-004
4.699173152069891e-010	4.818643e-004
