Freq.	V(d_3p)
4.55773000000000e+009	(-8.95502517336280e+000dB,-1.11290409777091e+002°)
4.57772000000000e+009	(-8.99046315224041e+000dB,-1.11738268544717e+002°)
4.59771000000000e+009	(-9.02599228345869e+000dB,-1.12183270473736e+002°)
4.61770000000000e+009	(-9.06160540290408e+000dB,-1.12625421356404e+002°)
4.63769000000000e+009	(-9.09729544554282e+000dB,-1.13064727844422e+002°)
4.65768000000000e+009	(-9.13305544719598e+000dB,-1.13501197416378e+002°)
4.67767000000000e+009	(-9.16887854610504e+000dB,-1.13934838345438e+002°)
4.69766000000000e+009	(-9.20475798429314e+000dB,-1.14365659667340e+002°)
4.71765000000000e+009	(-9.24068710873008e+000dB,-1.14793671148756e+002°)
4.73764000000000e+009	(-9.27665937230610e+000dB,-1.15218883256042e+002°)
4.75763000000000e+009	(-9.31266833462303e+000dB,-1.15641307124444e+002°)
4.77762000000000e+009	(-9.34870766260802e+000dB,-1.16060954527788e+002°)
4.79761000000000e+009	(-9.38477113095823e+000dB,-1.16477837848687e+002°)
4.81760000000000e+009	(-9.42085262242286e+000dB,-1.16891970049317e+002°)
4.83759000000000e+009	(-9.45694612793114e+000dB,-1.17303364642767e+002°)
4.85758000000000e+009	(-9.49304574657129e+000dB,-1.17712035665014e+002°)
4.87757000000000e+009	(-9.52914568543056e+000dB,-1.18117997647532e+002°)
4.89756000000000e+009	(-9.56524025930136e+000dB,-1.18521265590574e+002°)
4.91755000000000e+009	(-9.60132389026180e+000dB,-1.18921854937121e+002°)
4.93754000000000e+009	(-9.63739110713863e+000dB,-1.19319781547540e+002°)
4.95753000000000e+009	(-9.67343654485782e+000dB,-1.19715061674955e+002°)
4.97752000000000e+009	(-9.70945494369204e+000dB,-1.20107711941333e+002°)
4.99751000000000e+009	(-9.74544114841064e+000dB,-1.20497749314312e+002°)
5.01750000000000e+009	(-9.78139010733939e+000dB,-1.20885191084762e+002°)
5.03749000000000e+009	(-9.81729687133714e+000dB,-1.21270054845092e+002°)
5.05748000000000e+009	(-9.85315659269542e+000dB,-1.21652358468301e+002°)
5.07747000000000e+009	(-9.88896452396830e+000dB,-1.22032120087782e+002°)
5.09746000000000e+009	(-9.92471601673703e+000dB,-1.22409358077854e+002°)
5.11745000000000e+009	(-9.96040652031806e+000dB,-1.22784091035056e+002°)
5.13744000000000e+009	(-9.99603158041843e+000dB,-1.23156337760151e+002°)
5.15743000000000e+009	(-1.00315868377451e+001dB,-1.23526117240881e+002°)
5.17742000000000e+009	(-1.00670680265734e+001dB,-1.23893448635428e+002°)
5.19741000000000e+009	(-1.01024709732795e+001dB,-1.24258351256577e+002°)
5.21740000000000e+009	(-1.01377915948439e+001dB,-1.24620844556601e+002°)
5.23739000000000e+009	(-1.01730258973280e+001dB,-1.24980948112802e+002°)
5.25738000000000e+009	(-1.02081699743303e+001dB,-1.25338681613747e+002°)
5.27737000000000e+009	(-1.02432200054266e+001dB,-1.25694064846148e+002°)
5.29736000000000e+009	(-1.02781722545969e+001dB,-1.26047117682386e+002°)
5.31735000000000e+009	(-1.03130230686447e+001dB,-1.26397860068661e+002°)
5.33734000000000e+009	(-1.03477688756116e+001dB,-1.26746312013750e+002°)
5.35733000000000e+009	(-1.03824061831905e+001dB,-1.27092493578357e+002°)
5.37732000000000e+009	(-1.04169315771414e+001dB,-1.27436424865035e+002°)
5.39731000000000e+009	(-1.04513417197113e+001dB,-1.27778126008660e+002°)
5.41730000000000e+009	(-1.04856333480642e+001dB,-1.28117617167440e+002°)
5.43729000000000e+009	(-1.05198032727189e+001dB,-1.28454918514447e+002°)
5.45728000000000e+009	(-1.05538483760024e+001dB,-1.28790050229641e+002°)
5.47727000000000e+009	(-1.05877656105177e+001dB,-1.29123032492371e+002°)
5.49726000000000e+009	(-1.06215519976274e+001dB,-1.29453885474336e+002°)
5.51725000000000e+009	(-1.06552046259590e+001dB,-1.29782629332993e+002°)
5.53724000000000e+009	(-1.06887206499285e+001dB,-1.30109284205371e+002°)
5.55723000000000e+009	(-1.07220972882877e+001dB,-1.30433870202302e+002°)
5.57722000000000e+009	(-1.07553318226935e+001dB,-1.30756407403025e+002°)
5.59721000000000e+009	(-1.07884215963032e+001dB,-1.31076915850156e+002°)
5.61720000000000e+009	(-1.08213640123939e+001dB,-1.31395415545010e+002°)
5.63719000000000e+009	(-1.08541565330093e+001dB,-1.31711926443247e+002°)
5.65718000000000e+009	(-1.08867966776317e+001dB,-1.32026468450834e+002°)
5.67717000000000e+009	(-1.09192820218832e+001dB,-1.32339061420291e+002°)
5.69716000000000e+009	(-1.09516101962540e+001dB,-1.32649725147229e+002°)
5.71715000000000e+009	(-1.09837788848585e+001dB,-1.32958479367146e+002°)
5.73714000000000e+009	(-1.10157858242193e+001dB,-1.33265343752462e+002°)
5.75713000000000e+009	(-1.10476288020810e+001dB,-1.33570337909799e+002°)
5.77712000000000e+009	(-1.10793056562502e+001dB,-1.33873481377463e+002°)
5.79711000000000e+009	(-1.11108142734651e+001dB,-1.34174793623149e+002°)
5.81710000000000e+009	(-1.11421525882931e+001dB,-1.34474294041818e+002°)
5.83709000000000e+009	(-1.11733185820537e+001dB,-1.34772001953760e+002°)
5.85708000000000e+009	(-1.12043102817723e+001dB,-1.35067936602828e+002°)
5.87707000000000e+009	(-1.12351257591579e+001dB,-1.35362117154816e+002°)
5.89706000000000e+009	(-1.12657631296080e+001dB,-1.35654562695982e+002°)
5.91705000000000e+009	(-1.12962205512397e+001dB,-1.35945292231708e+002°)
5.93704000000000e+009	(-1.13264962239460e+001dB,-1.36234324685283e+002°)
5.95703000000000e+009	(-1.13565883884756e+001dB,-1.36521678896791e+002°)
5.97702000000000e+009	(-1.13864953255391e+001dB,-1.36807373622112e+002°)
5.99701000000000e+009	(-1.14162153549354e+001dB,-1.37091427532018e+002°)
6.01700000000000e+009	(-1.14457468347032e+001dB,-1.37373859211351e+002°)
6.03699000000000e+009	(-1.14750881602934e+001dB,-1.37654687158294e+002°)
6.05698000000000e+009	(-1.15042377637626e+001dB,-1.37933929783704e+002°)
6.07697000000000e+009	(-1.15331941129871e+001dB,-1.38211605410525e+002°)
6.09696000000000e+009	(-1.15619557108973e+001dB,-1.38487732273255e+002°)
6.11695000000000e+009	(-1.15905210947294e+001dB,-1.38762328517476e+002°)
6.13694000000000e+009	(-1.16188888352977e+001dB,-1.39035412199435e+002°)
6.15693000000000e+009	(-1.16470575362816e+001dB,-1.39307001285673e+002°)
6.17692000000000e+009	(-1.16750258335317e+001dB,-1.39577113652699e+002°)
6.19691000000000e+009	(-1.17027923943908e+001dB,-1.39845767086708e+002°)
6.21690000000000e+009	(-1.17303559170296e+001dB,-1.40112979283327e+002°)
6.23689000000000e+009	(-1.17577151297995e+001dB,-1.40378767847408e+002°)
6.25688000000000e+009	(-1.17848687905953e+001dB,-1.40643150292844e+002°)
6.27687000000000e+009	(-1.18118156862352e+001dB,-1.40906144042419e+002°)
6.29686000000000e+009	(-1.18385546318512e+001dB,-1.41167766427686e+002°)
6.31685000000000e+009	(-1.18650844702923e+001dB,-1.41428034688868e+002°)
6.33684000000000e+009	(-1.18914040715373e+001dB,-1.41686965974789e+002°)
6.35683000000000e+009	(-1.19175123321228e+001dB,-1.41944577342825e+002°)
6.37682000000000e+009	(-1.19434081745761e+001dB,-1.42200885758876e+002°)
6.39681000000000e+009	(-1.19690905468618e+001dB,-1.42455908097365e+002°)
6.41680000000000e+009	(-1.19945584218361e+001dB,-1.42709661141255e+002°)
6.43679000000000e+009	(-1.20198107967100e+001dB,-1.42962161582089e+002°)
6.45678000000000e+009	(-1.20448466925212e+001dB,-1.43213426020045e+002°)
6.47677000000000e+009	(-1.20696651536137e+001dB,-1.43463470964019e+002°)
6.49676000000000e+009	(-1.20942652471251e+001dB,-1.43712312831726e+002°)
6.51675000000000e+009	(-1.21186460624805e+001dB,-1.43959967949817e+002°)
6.53674000000000e+009	(-1.21428067108939e+001dB,-1.44206452554025e+002°)
6.55673000000000e+009	(-1.21667463248764e+001dB,-1.44451782789325e+002°)
6.57672000000000e+009	(-1.21904640577491e+001dB,-1.44695974710119e+002°)
6.59671000000000e+009	(-1.22139590831635e+001dB,-1.44939044280444e+002°)
6.61670000000000e+009	(-1.22372305946265e+001dB,-1.45181007374199e+002°)
6.63669000000000e+009	(-1.22602778050315e+001dB,-1.45421879775397e+002°)
6.65668000000000e+009	(-1.22830999461944e+001dB,-1.45661677178441e+002°)
6.67667000000000e+009	(-1.23056962683948e+001dB,-1.45900415188423e+002°)
6.69666000000000e+009	(-1.23280660399214e+001dB,-1.46138109321451e+002°)
6.71665000000000e+009	(-1.23502085466231e+001dB,-1.46374775004993e+002°)
6.73664000000000e+009	(-1.23721230914643e+001dB,-1.46610427578259e+002°)
6.75663000000000e+009	(-1.23938089940842e+001dB,-1.46845082292601e+002°)
6.77662000000000e+009	(-1.24152655903609e+001dB,-1.47078754311940e+002°)
6.79661000000000e+009	(-1.24364922319795e+001dB,-1.47311458713226e+002°)
6.81660000000000e+009	(-1.24574882860051e+001dB,-1.47543210486925e+002°)
6.83659000000000e+009	(-1.24782531344592e+001dB,-1.47774024537531e+002°)
6.85658000000000e+009	(-1.24987861738995e+001dB,-1.48003915684111e+002°)
6.87657000000000e+009	(-1.25190868150065e+001dB,-1.48232898660881e+002°)
6.89656000000000e+009	(-1.25391544821703e+001dB,-1.48460988117805e+002°)
6.91655000000000e+009	(-1.25589886130850e+001dB,-1.48688198621237e+002°)
6.93654000000000e+009	(-1.25785886583442e+001dB,-1.48914544654583e+002°)
6.95653000000000e+009	(-1.25979540810433e+001dB,-1.49140040619001e+002°)
