Freq.	V(n_3p)
4.25788000000000e+009	(-1.35452172801725e+001dB,-7.54707448135031e+001°)
4.27787000000000e+009	(-1.37769802302302e+001dB,-7.96933526484365e+001°)
4.29786000000000e+009	(-1.39924666336238e+001dB,-8.36874835656232e+001°)
4.31785000000000e+009	(-1.41908061662892e+001dB,-8.75943346218376e+001°)
4.33784000000000e+009	(-1.43832200787262e+001dB,-9.14922711557427e+001°)
4.35783000000000e+009	(-1.45816819023061e+001dB,-9.53887617863252e+001°)
4.37782000000000e+009	(-1.47941644783149e+001dB,-9.92560003090529e+001°)
4.39781000000000e+009	(-1.50252879161595e+001dB,-1.03058335979912e+002°)
4.41780000000000e+009	(-1.52785254046699e+001dB,-1.06761597783359e+002°)
4.43779000000000e+009	(-1.55584068706255e+001dB,-1.10329772221717e+002°)
4.45778000000000e+009	(-1.58726496366841e+001dB,-1.13710404487950e+002°)
4.47777000000000e+009	(-1.62341382610860e+001dB,-1.16799184851512e+002°)
4.49776000000000e+009	(-1.66600812269627e+001dB,-1.19355313916621e+002°)
4.51775000000000e+009	(-1.71533711193168e+001dB,-1.20824224482362e+002°)
4.53774000000000e+009	(-1.76145228159886e+001dB,-1.20215455276868e+002°)
4.55773000000000e+009	(-1.76822194312756e+001dB,-1.17320353267616e+002°)
4.57772000000000e+009	(-1.70818057712975e+001dB,-1.15543671382737e+002°)
4.59771000000000e+009	(-1.62961678877405e+001dB,-1.17864044603598e+002°)
4.61770000000000e+009	(-1.57723903271314e+001dB,-1.22638278163053e+002°)
4.63769000000000e+009	(-1.55151878605531e+001dB,-1.27915925260883e+002°)
4.65768000000000e+009	(-1.54231776175612e+001dB,-1.32967106743747e+002°)
4.67767000000000e+009	(-1.54228227860538e+001dB,-1.37629383540611e+002°)
4.69766000000000e+009	(-1.54701818201680e+001dB,-1.41909112072458e+002°)
4.71765000000000e+009	(-1.55389340753273e+001dB,-1.45857905836665e+002°)
4.73764000000000e+009	(-1.56131162008644e+001dB,-1.49536308613285e+002°)
4.75763000000000e+009	(-1.56831102674942e+001dB,-1.53001454514752e+002°)
4.77762000000000e+009	(-1.57432347570974e+001dB,-1.56302931183866e+002°)
4.79761000000000e+009	(-1.57902305831725e+001dB,-1.59482174109890e+002°)
4.81760000000000e+009	(-1.58223114466334e+001dB,-1.62573357591048e+002°)
4.83759000000000e+009	(-1.58385796616335e+001dB,-1.65604756410141e+002°)
4.85758000000000e+009	(-1.58386747441248e+001dB,-1.68600101383098e+002°)
4.87757000000000e+009	(-1.58225671388242e+001dB,-1.71579748962919e+002°)
4.89756000000000e+009	(-1.57904413524585e+001dB,-1.74561627278896e+002°)
4.91755000000000e+009	(-1.57426342262775e+001dB,-1.77561978411240e+002°)
4.93754000000000e+009	(-1.56796078494148e+001dB,1.79404066784668e+002°)
4.95753000000000e+009	(-1.56019451836777e+001dB,1.76322045838573e+002°)
4.97752000000000e+009	(-1.55103617399512e+001dB,1.73177825368667e+002°)
4.99751000000000e+009	(-1.54057299099095e+001dB,1.69957345401629e+002°)
5.01750000000000e+009	(-1.52891146443781e+001dB,1.66646435841899e+002°)
5.03749000000000e+009	(-1.51618206047112e+001dB,1.63230701956078e+002°)
5.05748000000000e+009	(-1.50254520328602e+001dB,1.59695484696407e+002°)
5.07747000000000e+009	(-1.48819876171860e+001dB,1.56025912798153e+002°)
5.09746000000000e+009	(-1.47338737186771e+001dB,1.52207079642881e+002°)
5.11745000000000e+009	(-1.45841404569618e+001dB,1.48224404096707e+002°)
5.13744000000000e+009	(-1.44365458718775e+001dB,1.44064280619277e+002°)
5.15743000000000e+009	(-1.42957518525612e+001dB,1.39715206950894e+002°)
5.17742000000000e+009	(-1.41675262659222e+001dB,1.35169722929142e+002°)
5.19741000000000e+009	(-1.40589343795570e+001dB,1.30427721304560e+002°)
5.21740000000000e+009	(-1.39783973815436e+001dB,1.25501944055168e+002°)
5.23739000000000e+009	(-1.39353040976967e+001dB,1.20426388014268e+002°)
5.25738000000000e+009	(-1.39385448200971e+001dB,1.15266722507054e+002°)
5.27737000000000e+009	(-1.39931587580407e+001dB,1.10126409930246e+002°)
5.29736000000000e+009	(-1.40952719843851e+001dB,1.05132903436043e+002°)
5.31735000000000e+009	(-1.42288686993866e+001dB,1.00388103662459e+002°)
5.33734000000000e+009	(-1.43708324807245e+001dB,9.59023540637731e+001°)
5.35733000000000e+009	(-1.45044693527120e+001dB,9.15802965049342e+001°)
5.37732000000000e+009	(-1.46294141998477e+001dB,8.72915553372658e+001°)
5.39731000000000e+009	(-1.47586819344337e+001dB,8.29568075854656e+001°)
5.41730000000000e+009	(-1.49093053064912e+001dB,7.85774228917635e+001°)
5.43729000000000e+009	(-1.50962604985381e+001dB,7.42224204420185e+001°)
5.45728000000000e+009	(-1.53306667851464e+001dB,7.00227883749136e+001°)
5.47727000000000e+009	(-1.56155482294203e+001dB,6.62019454184195e+001°)
5.49726000000000e+009	(-1.59252528209879e+001dB,6.31056661089811e+001°)
5.51725000000000e+009	(-1.61631850829138e+001dB,6.09663807358878e+001°)
5.53724000000000e+009	(-1.62017309186484e+001dB,5.91345150326671e+001°)
5.55723000000000e+009	(-1.60919049965073e+001dB,5.63506550564544e+001°)
5.57722000000000e+009	(-1.60113787503991e+001dB,5.24906162533860e+001°)
5.59721000000000e+009	(-1.60284208275416e+001dB,4.82281070142340e+001°)
5.61720000000000e+009	(-1.61230836803961e+001dB,4.40158568039250e+001°)
5.63719000000000e+009	(-1.62634182630129e+001dB,4.00115769118220e+001°)
5.65718000000000e+009	(-1.64265696752085e+001dB,3.62417772400158e+001°)
5.67717000000000e+009	(-1.65982917731875e+001dB,3.26897779258972e+001°)
5.69716000000000e+009	(-1.67698810930344e+001dB,2.93279228218320e+001°)
5.71715000000000e+009	(-1.69359815802916e+001dB,2.61282275527360e+001°)
5.73714000000000e+009	(-1.70932556328674e+001dB,2.30655584028540e+001°)
5.75713000000000e+009	(-1.72395961604192e+001dB,2.01182221033615e+001°)
5.77712000000000e+009	(-1.73736564185606e+001dB,1.72676848161003e+001°)
5.79711000000000e+009	(-1.74945666218986e+001dB,1.44980538477943e+001°)
5.81710000000000e+009	(-1.76017612743273e+001dB,1.17955539213915e+001°)
5.83709000000000e+009	(-1.76948726965568e+001dB,9.14807245357265e+000°)
5.85708000000000e+009	(-1.77736645395497e+001dB,6.54478699172566e+000°)
5.87707000000000e+009	(-1.78379897902673e+001dB,3.97586622399859e+000°)
5.89706000000000e+009	(-1.78877640729280e+001dB,1.43223031367060e+000°)
5.91705000000000e+009	(-1.79229487609588e+001dB,-1.09464329713319e+000°)
5.93704000000000e+009	(-1.79435406174369e+001dB,-3.61288021009236e+000°)
5.95703000000000e+009	(-1.79495660046803e+001dB,-6.13034463048568e+000°)
5.97702000000000e+009	(-1.79410785144125e+001dB,-8.65475711548701e+000°)
5.99701000000000e+009	(-1.79181593834762e+001dB,-1.11937997387668e+001°)
6.01700000000000e+009	(-1.78809204028513e+001dB,-1.37552125601912e+001°)
6.03699000000000e+009	(-1.78295092753480e+001dB,-1.63468842350905e+001°)
6.05698000000000e+009	(-1.77641175764470e+001dB,-1.89769387197357e+001°)
6.07697000000000e+009	(-1.76849916537182e+001dB,-2.16538192205029e+001°)
6.09696000000000e+009	(-1.75924469845518e+001dB,-2.43863696803006e+001°)
6.11695000000000e+009	(-1.74868867165831e+001dB,-2.71839130645014e+001°)
6.13694000000000e+009	(-1.73688253549477e+001dB,-3.00563243260524e+001°)
6.15693000000000e+009	(-1.72389188488154e+001dB,-3.30140939479642e+001°)
6.17692000000000e+009	(-1.70980026773213e+001dB,-3.60683750093491e+001°)
6.19691000000000e+009	(-1.69471399454978e+001dB,-3.92310022235274e+001°)
6.21690000000000e+009	(-1.67876819580665e+001dB,-4.25144644521453e+001°)
