Freq.	V(n_3p)
4.65768000000000e+009	(-1.27735776565644e+001dB,-2.63611800617729e+001°)
4.67767000000000e+009	(-1.27259476020326e+001dB,-2.82650929260527e+001°)
4.69766000000000e+009	(-1.26784322542152e+001dB,-3.01995594082124e+001°)
4.71765000000000e+009	(-1.26313711796889e+001dB,-3.21662603405141e+001°)
4.73764000000000e+009	(-1.25851452544417e+001dB,-3.41668798043902e+001°)
4.75763000000000e+009	(-1.25401846831128e+001dB,-3.62030959235058e+001°)
4.77762000000000e+009	(-1.24969789471222e+001dB,-3.82765622896514e+001°)
4.79761000000000e+009	(-1.24560890834469e+001dB,-4.03888749052405e+001°)
4.81760000000000e+009	(-1.24181626688053e+001dB,-4.25415169284912e+001°)
4.83759000000000e+009	(-1.23839517319268e+001dB,-4.47357698347671e+001°)
4.85758000000000e+009	(-1.23543334201624e+001dB,-4.69725746184606e+001°)
4.87757000000000e+009	(-1.23303324049127e+001dB,-4.92523203157526e+001°)
4.89756000000000e+009	(-1.23131424060558e+001dB,-5.15745299958937e+001°)
4.91755000000000e+009	(-1.23041413954373e+001dB,-5.39374084332880e+001°)
4.93754000000000e+009	(-1.23048904654520e+001dB,-5.63372157952288e+001°)
4.95753000000000e+009	(-1.23170996513822e+001dB,-5.87674477696423e+001°)
4.97752000000000e+009	(-1.23425356719263e+001dB,-6.12178517615247e+001°)
4.99751000000000e+009	(-1.23828394058543e+001dB,-6.36734147828201e+001°)
5.01750000000000e+009	(-1.24392222386091e+001dB,-6.61136408378919e+001°)
5.03749000000000e+009	(-1.25120334357939e+001dB,-6.85126767658970e+001°)
5.05748000000000e+009	(-1.26002509217994e+001dB,-7.08410338721550e+001°)
5.07747000000000e+009	(-1.27010469453384e+001dB,-7.30695357395275e+001°)
5.09746000000000e+009	(-1.28096773440282e+001dB,-7.51753907505457e+001°)
5.11745000000000e+009	(-1.29199415792107e+001dB,-7.71489187013085e+001°)
5.13744000000000e+009	(-1.30252649138944e+001dB,-7.89981636713883e+001°)
5.15743000000000e+009	(-1.31201051890327e+001dB,-8.07486949102864e+001°)
5.17742000000000e+009	(-1.32011258881158e+001dB,-8.24379813906494e+001°)
5.19741000000000e+009	(-1.32676576817433e+001dB,-8.41066164608204e+001°)
5.21740000000000e+009	(-1.33213614560236e+001dB,-8.57901082101527e+001°)
5.23739000000000e+009	(-1.33653934174512e+001dB,-8.75139731466161e+001°)
5.25738000000000e+009	(-1.34034948686081e+001dB,-8.92926645685105e+001°)
5.27737000000000e+009	(-1.34392993193937e+001dB,-9.11311998327143e+001°)
5.29736000000000e+009	(-1.34759471326311e+001dB,-9.30279194739971e+001°)
5.31735000000000e+009	(-1.35159603449599e+001dB,-9.49772200159343e+001°)
5.33734000000000e+009	(-1.35612845500462e+001dB,-9.69717073641539e+001°)
5.35733000000000e+009	(-1.36134163367002e+001dB,-9.90036570458387e+001°)
5.37732000000000e+009	(-1.36735653176952e+001dB,-1.01065877682841e+002°)
5.39731000000000e+009	(-1.37428283822442e+001dB,-1.03152122190501e+002°)
5.41730000000000e+009	(-1.38223746746976e+001dB,-1.05257153386113e+002°)
5.43729000000000e+009	(-1.39136544608850e+001dB,-1.07376488149261e+002°)
5.45728000000000e+009	(-1.40186568713296e+001dB,-1.09505717486770e+002°)
5.47727000000000e+009	(-1.41402527189282e+001dB,-1.11639084592923e+002°)
5.49726000000000e+009	(-1.42826663064689e+001dB,-1.13766585365017e+002°)
5.51725000000000e+009	(-1.44521037774431e+001dB,-1.15867986718256e+002°)
5.53724000000000e+009	(-1.46574417271563e+001dB,-1.17900345604392e+002°)
5.55723000000000e+009	(-1.49103503922205e+001dB,-1.19772193792676e+002°)
5.57722000000000e+009	(-1.52223413215186e+001dB,-1.21293666630679e+002°)
5.59721000000000e+009	(-1.55907960327622e+001dB,-1.22103185187396e+002°)
5.61720000000000e+009	(-1.59581922785314e+001dB,-1.21674504205321e+002°)
5.63719000000000e+009	(-1.61586714559263e+001dB,-1.19806631869414e+002°)
5.65718000000000e+009	(-1.60120480450014e+001dB,-1.17658538380029e+002°)
