Freq.	V(n_3p)
3.37832000000000e+009	(-1.46479782718405e+001dB,6.07463874433121e+001°)
3.39831000000000e+009	(-1.47279507812625e+001dB,5.74700775111955e+001°)
3.41830000000000e+009	(-1.48055959219493e+001dB,5.41884465984435e+001°)
3.43829000000000e+009	(-1.48818535842768e+001dB,5.09063297418103e+001°)
3.45828000000000e+009	(-1.49576884138153e+001dB,4.76270703786703e+001°)
3.47827000000000e+009	(-1.50343544635979e+001dB,4.43530174669781e+001°)
3.49826000000000e+009	(-1.51137132749359e+001dB,4.10860962672743e+001°)
3.51825000000000e+009	(-1.51987920769432e+001dB,3.78285461106235e+001°)
3.53824000000000e+009	(-1.52950224419048e+001dB,3.45852101672049e+001°)
3.55823000000000e+009	(-1.54130619537195e+001dB,3.13745097450044e+001°)
3.57822000000000e+009	(-1.55738553942189e+001dB,2.82763851126735e+001°)
3.59821000000000e+009	(-1.58085609386558e+001dB,2.55973005656833e+001°)
3.61820000000000e+009	(-1.61045401665890e+001dB,2.41877142455433e+001°)
3.63819000000000e+009	(-1.62225777936460e+001dB,2.49185516247237e+001°)
3.65818000000000e+009	(-1.58258105361178e+001dB,2.58227654144801e+001°)
3.67817000000000e+009	(-1.51630548036675e+001dB,2.39577615658392e+001°)
3.69816000000000e+009	(-1.46157531604489e+001dB,1.99208690919483e+001°)
3.71815000000000e+009	(-1.42427734064345e+001dB,1.51332833305134e+001°)
3.73814000000000e+009	(-1.39885243103573e+001dB,1.02352394316817e+001°)
3.75813000000000e+009	(-1.38034764019556e+001dB,5.40143572071053e+000°)
3.77812000000000e+009	(-1.36580194988767e+001dB,6.46143938025701e-001°)
3.79811000000000e+009	(-1.35361729376064e+001dB,-4.05984007625560e+000°)
3.81810000000000e+009	(-1.34298654658289e+001dB,-8.75204090386479e+000°)
3.83809000000000e+009	(-1.33355419282529e+001dB,-1.34617156147342e+001°)
3.85808000000000e+009	(-1.32522983432321e+001dB,-1.82135470497582e+001°)
3.87807000000000e+009	(-1.31808624632496e+001dB,-2.30257284416287e+001°)
3.89806000000000e+009	(-1.31230327838123e+001dB,-2.79105817568036e+001°)
3.91805000000000e+009	(-1.30813792935389e+001dB,-3.28751316231660e+001°)
3.93804000000000e+009	(-1.30591154403110e+001dB,-3.79213975270920e+001°)
3.95803000000000e+009	(-1.30601057389468e+001dB,-4.30461140322596e+001°)
3.97802000000000e+009	(-1.30889832807823e+001dB,-4.82392676311346e+001°)
3.99801000000000e+009	(-1.31512816361269e+001dB,-5.34802947388582e+001°)
4.01800000000000e+009	(-1.32532435983298e+001dB,-5.87304170920867e+001°)
4.03799000000000e+009	(-1.34004617779825e+001dB,-6.39212010183243e+001°)
4.05798000000000e+009	(-1.35940924288467e+001dB,-6.89472888731457e+001°)
4.07797000000000e+009	(-1.38249209101102e+001dB,-7.36861746726279e+001°)
4.09796000000000e+009	(-1.40710556043558e+001dB,-7.80639877676988e+001°)
4.11795000000000e+009	(-1.43074147331714e+001dB,-8.21222208807006e+001°)
4.13794000000000e+009	(-1.45213368429367e+001dB,-8.59934829789804e+001°)
4.15793000000000e+009	(-1.47167344632131e+001dB,-8.98024986968947e+001°)
4.17792000000000e+009	(-1.49052315386445e+001dB,-9.36059519570055e+001°)
4.19791000000000e+009	(-1.50973874409536e+001dB,-9.74025664910939e+001°)
4.21790000000000e+009	(-1.52999660106876e+001dB,-1.01165009566233e+002°)
4.23789000000000e+009	(-1.55169106069996e+001dB,-1.04860506727008e+002°)
4.25788000000000e+009	(-1.57512084322743e+001dB,-1.08456891506694e+002°)
4.27787000000000e+009	(-1.60066283852713e+001dB,-1.11918588101690e+002°)
4.29786000000000e+009	(-1.62892256916565e+001dB,-1.15193026636136e+002°)
4.31785000000000e+009	(-1.66082320227605e+001dB,-1.18180179570485e+002°)
4.33784000000000e+009	(-1.69735496775734e+001dB,-1.20667468521255e+002°)
4.35783000000000e+009	(-1.73783359677023e+001dB,-1.22217279706371e+002°)
4.37782000000000e+009	(-1.77372779126203e+001dB,-1.22151514051623e+002°)
4.39781000000000e+009	(-1.77986650761083e+001dB,-1.20381161423302e+002°)
4.41780000000000e+009	(-1.73488410075004e+001dB,-1.19104485305507e+002°)
4.43779000000000e+009	(-1.66553649886640e+001dB,-1.20812450510151e+002°)
4.45778000000000e+009	(-1.60996806071405e+001dB,-1.24959797628847e+002°)
4.47777000000000e+009	(-1.57681526762364e+001dB,-1.29982970820172e+002°)
4.49776000000000e+009	(-1.56022989504496e+001dB,-1.35030121532844e+002°)
4.51775000000000e+009	(-1.55368936194403e+001dB,-1.39814076041295e+002°)
4.53774000000000e+009	(-1.55268904106871e+001dB,-1.44279592518335e+002°)
4.55773000000000e+009	(-1.55437999004912e+001dB,-1.48451822972360e+002°)
4.57772000000000e+009	(-1.55699850596598e+001dB,-1.52380163778042e+002°)
4.59771000000000e+009	(-1.55946946152119e+001dB,-1.56117291545255e+002°)
4.61770000000000e+009	(-1.56115109183399e+001dB,-1.59711522780375e+002°)
4.63769000000000e+009	(-1.56167246238345e+001dB,-1.63204687031288e+002°)
4.65768000000000e+009	(-1.56083141141348e+001dB,-1.66632284682165e+002°)
4.67767000000000e+009	(-1.55853173853857e+001dB,-1.70024464957835e+002°)
4.69766000000000e+009	(-1.55474546368236e+001dB,-1.73407169356312e+002°)
4.71765000000000e+009	(-1.54949089177036e+001dB,-1.76803175953869e+002°)
4.73764000000000e+009	(-1.54282061478216e+001dB,1.79767039684251e+002°)
4.75763000000000e+009	(-1.53481583842914e+001dB,1.76284636055301e+002°)
4.77762000000000e+009	(-1.52558486570317e+001dB,1.72731913704750e+002°)
4.79761000000000e+009	(-1.51526447510923e+001dB,1.69091981044167e+002°)
4.81760000000000e+009	(-1.50402349615737e+001dB,1.65348566595874e+002°)
4.83759000000000e+009	(-1.49206824289477e+001dB,1.61485978326416e+002°)
