Freq.	V(n_3p)
4.01800000000000e+009	(-1.80508887762993e+001dB,-1.58171662406365e+002°)
4.03799000000000e+009	(-1.82063460183409e+001dB,-1.61283137271365e+002°)
4.05798000000000e+009	(-1.83436289853841e+001dB,-1.64326657368202e+002°)
4.07797000000000e+009	(-1.84627641731964e+001dB,-1.67315573492730e+002°)
4.09796000000000e+009	(-1.85638385998562e+001dB,-1.70261603912679e+002°)
4.11795000000000e+009	(-1.86469725633829e+001dB,-1.73175244787909e+002°)
4.13794000000000e+009	(-1.87123042699347e+001dB,-1.76066078540012e+002°)
4.15793000000000e+009	(-1.87599814666131e+001dB,-1.78943011029374e+002°)
4.17792000000000e+009	(-1.87901574232227e+001dB,1.78185540997913e+002°)
4.19791000000000e+009	(-1.88029898140701e+001dB,1.75311497348553e+002°)
4.21790000000000e+009	(-1.87986417285022e+001dB,1.72426986417123e+002°)
4.23789000000000e+009	(-1.87772844345950e+001dB,1.69524234661639e+002°)
4.25788000000000e+009	(-1.87391017648557e+001dB,1.66595468553326e+002°)
4.27787000000000e+009	(-1.86842961560934e+001dB,1.63632825621957e+002°)
4.29786000000000e+009	(-1.86130964957861e+001dB,1.60628272443840e+002°)
4.31785000000000e+009	(-1.85257680249046e+001dB,1.57573528457239e+002°)
4.33784000000000e+009	(-1.84226246325903e+001dB,1.54459995473402e+002°)
4.35783000000000e+009	(-1.83040439549804e+001dB,1.51278693791805e+002°)
4.37782000000000e+009	(-1.81704857568772e+001dB,1.48020207026228e+002°)
4.39781000000000e+009	(-1.80225141232291e+001dB,1.44674639198877e+002°)
4.41780000000000e+009	(-1.78608240028984e+001dB,1.41231589451146e+002°)
4.43779000000000e+009	(-1.76862726065743e+001dB,1.37680151922541e+002°)
4.45778000000000e+009	(-1.74999160298796e+001dB,1.34008950993287e+002°)
4.47777000000000e+009	(-1.73030512061672e+001dB,1.30206225117197e+002°)
4.49776000000000e+009	(-1.70972628367626e+001dB,1.26259975686816e+002°)
4.51775000000000e+009	(-1.68844742465508e+001dB,1.22158200336718e+002°)
4.53774000000000e+009	(-1.66670001435394e+001dB,1.17889232055951e+002°)
4.55773000000000e+009	(-1.64475980720907e+001dB,1.13442205396929e+002°)
4.57772000000000e+009	(-1.62295141478324e+001dB,1.08807667872646e+002°)
4.59771000000000e+009	(-1.60165179157680e+001dB,1.03978348228466e+002°)
4.61770000000000e+009	(-1.58129216688190e+001dB,9.89500869307922e+001°)
4.63769000000000e+009	(-1.56235821867613e+001dB,9.37229395392643e+001°)
4.65768000000000e+009	(-1.54538874348463e+001dB,8.83025091763192e+001°)
4.67767000000000e+009	(-1.53097323102656e+001dB,8.27017063196566e+001°)
4.69766000000000e+009	(-1.51974658193980e+001dB,7.69434531094294e+001°)
4.71765000000000e+009	(-1.51236868898360e+001dB,7.10653467105270e+001°)
4.73764000000000e+009	(-1.50944429145855e+001dB,6.51273377856347e+001°)
4.75763000000000e+009	(-1.51127541774372e+001dB,5.92199299707269e+001°)
4.77762000000000e+009	(-1.51734599746846e+001dB,5.34563423496329e+001°)
4.79761000000000e+009	(-1.52591076518794e+001dB,4.79178632498342e+001°)
4.81760000000000e+009	(-1.53474567238758e+001dB,4.25784844809385e+001°)
4.83759000000000e+009	(-1.54273808838352e+001dB,3.73157156383632e+001°)
4.85758000000000e+009	(-1.55066942145103e+001dB,3.20026780000143e+001°)
4.87757000000000e+009	(-1.56049719329827e+001dB,2.66186886971651e+001°)
4.89756000000000e+009	(-1.57337562643593e+001dB,2.12494807951473e+001°)
4.91755000000000e+009	(-1.58915360209704e+001dB,1.59859973380006e+001°)
4.93754000000000e+009	(-1.60712098160561e+001dB,1.08799903325743e+001°)
4.95753000000000e+009	(-1.62652607121686e+001dB,5.95131644050489e+000°)
4.97752000000000e+009	(-1.64673484616991e+001dB,1.20189506223700e+000°)
4.99751000000000e+009	(-1.66724734085542e+001dB,-3.37533377337138e+000°)
5.01750000000000e+009	(-1.68767747857546e+001dB,-7.79160645165936e+000°)
5.03749000000000e+009	(-1.70772882341963e+001dB,-1.20598493742055e+001°)
5.05748000000000e+009	(-1.72717400110041e+001dB,-1.61933967264084e+001°)
5.07747000000000e+009	(-1.74583870115214e+001dB,-2.02053344296643e+001°)
5.09746000000000e+009	(-1.76358954736855e+001dB,-2.41081747895889e+001°)
5.11745000000000e+009	(-1.78032491973944e+001dB,-2.79137088990104e+001°)
5.13744000000000e+009	(-1.79596795880939e+001dB,-3.16329562664293e+001°)
5.15743000000000e+009	(-1.81046117848745e+001dB,-3.52761683959806e+001°)
5.17742000000000e+009	(-1.82376227633903e+001dB,-3.88528624575581e+001°)
5.19741000000000e+009	(-1.83584084972077e+001dB,-4.23718714754206e+001°)
5.21740000000000e+009	(-1.84667580908203e+001dB,-4.58414030605032e+001°)
5.23739000000000e+009	(-1.85625333657614e+001dB,-4.92691018666023e+001°)
5.25738000000000e+009	(-1.86456527728202e+001dB,-5.26621128054094e+001°)
5.27737000000000e+009	(-1.87160787784217e+001dB,-5.60271431923038e+001°)
5.29736000000000e+009	(-1.87738080713735e+001dB,-5.93705227156792e+001°)
5.31735000000000e+009	(-1.88188640826703e+001dB,-6.26982605889889e+001°)
5.33734000000000e+009	(-1.88512914218625e+001dB,-6.60160995473682e+001°)
5.35733000000000e+009	(-1.88711519187953e+001dB,-6.93295665438510e+001°)
5.37732000000000e+009	(-1.88785220259085e+001dB,-7.26440201184840e+001°)
5.39731000000000e+009	(-1.88734913881627e+001dB,-7.59646944808801e+001°)
5.41730000000000e+009	(-1.88561624280590e+001dB,-7.92967403807399e+001°)
5.43729000000000e+009	(-1.88266508244026e+001dB,-8.26452628561336e+001°)
5.45728000000000e+009	(-1.87850867872442e+001dB,-8.60153559591250e+001°)
5.47727000000000e+009	(-1.87316170496180e+001dB,-8.94121345756761e+001°)
5.49726000000000e+009	(-1.86664075114391e+001dB,-9.28407634952141e+001°)
5.51725000000000e+009	(-1.85896464852400e+001dB,-9.63064839582052e+001°)
5.53724000000000e+009	(-1.85015485117930e+001dB,-9.98146380283345e+001°)
5.55723000000000e+009	(-1.84023587426424e+001dB,-1.03370691302388e+002°)
5.57722000000000e+009	(-1.82923579351911e+001dB,-1.06980254670173e+002°)
5.59721000000000e+009	(-1.81718681855126e+001dB,-1.10649106018918e+002°)
5.61720000000000e+009	(-1.80412596459989e+001dB,-1.14383212834735e+002°)
