Freq.	V(n_3p)
4.77762000000000e+009	(-1.52051736168096e+001dB,5.42371059681364e+001°)
4.79761000000000e+009	(-1.52965206337668e+001dB,4.86447196362823e+001°)
4.81760000000000e+009	(-1.53920484905549e+001dB,4.32717909803746e+001°)
4.83759000000000e+009	(-1.54783513195088e+001dB,3.79942142210985e+001°)
4.85758000000000e+009	(-1.55620773285510e+001dB,3.26698176015789e+001°)
4.87757000000000e+009	(-1.56643966705942e+001dB,2.72654439117102e+001°)
4.89756000000000e+009	(-1.57987108121387e+001dB,2.18706567939137e+001°)
4.91755000000000e+009	(-1.59638529274850e+001dB,1.65850839663441e+001°)
4.93754000000000e+009	(-1.61522623649930e+001dB,1.14657900047817e+001°)
4.95753000000000e+009	(-1.63558439236114e+001dB,6.53467869334691e+000°)
4.97752000000000e+009	(-1.65677669122419e+001dB,1.79393147750327e+000°)
4.99751000000000e+009	(-1.67826552382933e+001dB,-2.76411872138965e+000°)
5.01750000000000e+009	(-1.69963717698507e+001dB,-7.15171403315507e+000°)
5.03749000000000e+009	(-1.72057565791911e+001dB,-1.13829362659378e+001°)
5.05748000000000e+009	(-1.74084032351430e+001dB,-1.54722879516861e+001°)
5.07747000000000e+009	(-1.76024835165155e+001dB,-1.94339628537848e+001°)
5.09746000000000e+009	(-1.77866136194820e+001dB,-2.32814851146899e+001°)
5.11745000000000e+009	(-1.79597525377665e+001dB,-2.70275489058119e+001°)
5.13744000000000e+009	(-1.81211245834378e+001dB,-3.06839683777772e+001°)
5.15743000000000e+009	(-1.82701598954683e+001dB,-3.42616885114219e+001°)
5.17742000000000e+009	(-1.84064484220179e+001dB,-3.77708292528368e+001°)
5.19741000000000e+009	(-1.85297041064092e+001dB,-4.12207471613620e+001°)
5.21740000000000e+009	(-1.86397369009090e+001dB,-4.46201053853761e+001°)
5.23739000000000e+009	(-1.87364308633110e+001dB,-4.79769465438997e+001°)
5.25738000000000e+009	(-1.88197270371089e+001dB,-5.12987653084765e+001°)
5.27737000000000e+009	(-1.88896101352033e+001dB,-5.45925788233776e+001°)
5.29736000000000e+009	(-1.89460982799077e+001dB,-5.78649939346255e+001°)
5.31735000000000e+009	(-1.89892352253331e+001dB,-6.11222707190786e+001°)
5.33734000000000e+009	(-1.90190846196891e+001dB,-6.43703821279722e+001°)
5.35733000000000e+009	(-1.90357259663172e+001dB,-6.76150697528920e+001°)
5.37732000000000e+009	(-1.90392520212231e+001dB,-7.08618958286373e+001°)
5.39731000000000e+009	(-1.90297674268392e+001dB,-7.41162916344829e+001°)
5.41730000000000e+009	(-1.90073884304660e+001dB,-7.73836024619534e+001°)
5.43729000000000e+009	(-1.89722435739385e+001dB,-8.06691292973928e+001°)
5.45728000000000e+009	(-1.89244752704877e+001dB,-8.39781673327249e+001°)
5.47727000000000e+009	(-1.88642422070467e+001dB,-8.73160413785071e+001°)
5.49726000000000e+009	(-1.87917225268853e+001dB,-9.06881382208011e+001°)
5.51725000000000e+009	(-1.87071177602513e+001dB,-9.40999359499550e+001°)
5.53724000000000e+009	(-1.86106574823596e+001dB,-9.75570303081840e+001°)
5.55723000000000e+009	(-1.85026046928283e+001dB,-1.01065158165593e+002°)
5.57722000000000e+009	(-1.83832619350357e+001dB,-1.04630218344923e+002°)
5.59721000000000e+009	(-1.82529782171596e+001dB,-1.08258290158941e+002°)
5.61720000000000e+009	(-1.81121568706212e+001dB,-1.11955650148134e+002°)
5.63719000000000e+009	(-1.79612645981807e+001dB,-1.15728787493952e+002°)
5.65718000000000e+009	(-1.78008421289601e+001dB,-1.19584418227689e+002°)
5.67717000000000e+009	(-1.76315170996713e+001dB,-1.23529497352555e+002°)
5.69716000000000e+009	(-1.74540199739709e+001dB,-1.27571225989806e+002°)
5.71715000000000e+009	(-1.72692038957156e+001dB,-1.31717047399489e+002°)
5.73714000000000e+009	(-1.70780691893822e+001dB,-1.35974621389496e+002°)
5.75713000000000e+009	(-1.68817925917130e+001dB,-1.40351762282511e+002°)
5.77712000000000e+009	(-1.66817601286637e+001dB,-1.44856323642534e+002°)
5.79711000000000e+009	(-1.64796010326350e+001dB,-1.49496017012817e+002°)
5.81710000000000e+009	(-1.62772189592164e+001dB,-1.54278165753186e+002°)
5.83709000000000e+009	(-1.60768174958220e+001dB,-1.59209419900731e+002°)
5.85708000000000e+009	(-1.58809218628133e+001dB,-1.64295488083672e+002°)
5.87707000000000e+009	(-1.56924108313689e+001dB,-1.69540958246706e+002°)
5.89706000000000e+009	(-1.55145956314925e+001dB,-1.74949231941753e+002°)
5.91705000000000e+009	(-1.53514172601032e+001dB,1.79477628151756e+002°)
5.93704000000000e+009	(-1.52078647372982e+001dB,1.73740006323603e+002°)
5.95703000000000e+009	(-1.50906521865149e+001dB,1.67845240101892e+002°)
5.97702000000000e+009	(-1.50087016818573e+001dB,1.61820326243369e+002°)
5.99701000000000e+009	(-1.49714826627035e+001dB,1.55735613631627e+002°)
6.01700000000000e+009	(-1.49819610221452e+001dB,1.49719085704257e+002°)
