time	V(d_3p)
3.526913984516584e-010	-1.077295e-005
3.536679609516585e-010	1.142384e-004
3.546445234516585e-010	2.100534e-004
3.556210859516585e-010	2.753979e-004
3.565976484516585e-010	3.103881e-004
3.575742109516586e-010	3.164415e-004
3.585507734516586e-010	2.961149e-004
3.605038984516586e-010	1.908882e-004
3.634335859516587e-010	-6.196366e-005
3.663632734516588e-010	-3.241505e-004
3.683163984516588e-010	-4.587414e-004
3.702695234516588e-010	-5.413598e-004
3.722226484516589e-010	-5.627596e-004
3.741757734516589e-010	-5.184623e-004
3.761288984516590e-010	-4.079217e-004
3.780820234516590e-010	-2.353355e-004
3.810117109516591e-010	1.138604e-004
3.819882734516591e-010	2.544101e-004
3.829648359516591e-010	3.859949e-004
3.839413984516591e-010	5.086148e-004
3.849179609516592e-010	6.222698e-004
3.858945234516592e-010	7.269599e-004
3.868710859516592e-010	8.226851e-004
3.878476484516592e-010	9.094454e-004
3.898007734516593e-010	9.968822e-004
3.917538984516593e-010	9.882200e-004
3.937070234516594e-010	8.891932e-004
3.966367109516594e-010	6.221368e-004
3.976132734516594e-010	5.098901e-004
3.985898359516595e-010	4.069655e-004
3.995663984516595e-010	3.133629e-004
4.005429609516595e-010	2.290824e-004
4.015195234516595e-010	1.541241e-004
4.024960859516596e-010	8.848778e-005
4.034726484516596e-010	3.217358e-005
4.054257734516596e-010	-1.797286e-005
4.073788984516597e-010	-6.370445e-006
4.093320234516597e-010	5.632627e-005
4.122617109516598e-010	2.143713e-004
4.135172913088027e-010	3.033535e-004
4.147728716659456e-010	3.867625e-004
4.160284520230884e-010	4.645983e-004
4.172840323802313e-010	5.368609e-004
4.185396127373742e-010	6.035503e-004
4.197951930945171e-010	6.646665e-004
4.210507734516600e-010	7.202096e-004
4.230038984516600e-010	7.575693e-004
4.249570234516601e-010	7.425229e-004
4.269101484516601e-010	6.709317e-004
4.298398359516602e-010	4.709281e-004
4.308163984516602e-010	3.794476e-004
4.317929609516602e-010	2.927251e-004
4.327695234516602e-010	2.107606e-004
4.337460859516602e-010	1.335541e-004
4.347226484516603e-010	6.110561e-005
4.356992109516603e-010	-6.584900e-006
4.366757734516603e-010	-6.951742e-005
4.386288984516604e-010	-1.373004e-004
4.405820234516604e-010	-1.444537e-004
4.425351484516604e-010	-9.707738e-005
4.436512198802319e-010	-4.247700e-005
4.447672913088034e-010	1.225391e-005
4.458833627373748e-010	6.711536e-005
4.469994341659463e-010	1.221073e-004
4.481155055945177e-010	1.772298e-004
4.492315770230892e-010	2.324828e-004
4.503476484516606e-010	2.878664e-004
4.532773359516607e-010	3.693714e-004
4.562070234516607e-010	3.821138e-004
4.591367109516608e-010	3.301102e-004
4.603922913088037e-010	2.845016e-004
4.616478716659465e-010	2.348556e-004
4.629034520230894e-010	1.811721e-004
4.641590323802323e-010	1.234511e-004
4.654146127373751e-010	6.169269e-005
4.666701930945180e-010	-4.103202e-006
4.679257734516608e-010	-7.393656e-005
4.708554609516608e-010	-1.862311e-004
4.737851484516607e-010	-2.183795e-004
4.767148359516606e-010	-1.568024e-004
4.778309073802320e-010	-1.047038e-004
4.789469788088033e-010	-5.345464e-005
4.800630502373747e-010	-3.055001e-006
4.811791216659462e-010	4.649515e-005
4.822951930945176e-010	9.519581e-005
4.834112645230890e-010	1.430470e-004
4.845273359516603e-010	1.900487e-004
4.874570234516602e-010	2.423689e-004
4.903867109516602e-010	2.191744e-004
4.919213091659459e-010	1.735183e-004
4.934559073802315e-010	1.275914e-004
4.949905055945172e-010	8.139393e-005
4.965251038088028e-010	3.492572e-005
4.980597020230885e-010	-1.181320e-005
4.995943002373741e-010	-5.882282e-005
5.011288984516598e-010	-1.061031e-004
5.030820234516598e-010	-1.402686e-004
5.050351484516597e-010	-1.552704e-004
5.069882734516596e-010	-1.511087e-004
5.089413984516596e-010	-1.277835e-004
5.108945234516595e-010	-8.529462e-005
5.128476484516595e-010	-2.364223e-005
5.148007734516594e-010	5.717373e-005
5.167538984516593e-010	1.284673e-004
5.187070234516593e-010	1.764141e-004
5.206601484516592e-010	2.010143e-004
5.226132734516592e-010	2.022677e-004
5.245663984516591e-010	1.801743e-004
5.265195234516590e-010	1.347343e-004
5.284726484516590e-010	6.594747e-005
5.308443002373732e-010	-9.049505e-006
5.332159520230874e-010	-6.046625e-005
5.355876038088016e-010	-8.830278e-005
5.379592555945159e-010	-9.255907e-005
5.403309073802300e-010	-7.323515e-005
5.427025591659443e-010	-3.033100e-005
5.450742109516585e-010	3.615338e-005
5.468878270230870e-010	9.252555e-005
5.487014430945155e-010	1.370476e-004
5.505150591659441e-010	1.697196e-004
5.523286752373725e-010	1.905414e-004
5.541422913088010e-010	1.995132e-004
5.559559073802296e-010	1.966348e-004
