time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
2.962936276735295e-010	2.628906e-001
2.974731055729048e-010	2.637623e-001
2.987044785187442e-010	2.645578e-001
2.998890418054179e-010	2.651525e-001
3.011255500021673e-010	2.655283e-001
3.023497244029475e-010	2.655892e-001
3.034869983429034e-010	2.653141e-001
3.046333722912358e-010	2.646638e-001
3.059062137995526e-010	2.634505e-001
3.070682440803216e-010	2.618510e-001
3.082723721651576e-010	2.596629e-001
3.094118058288556e-010	2.570719e-001
3.105872017674240e-010	2.538537e-001
3.117131607393176e-010	2.502456e-001
3.129130421771866e-010	2.458381e-001
3.140964447739001e-010	2.409351e-001
3.152943440950777e-010	2.354322e-001
3.165261184076057e-010	2.292410e-001
3.176620977889356e-010	2.230893e-001
3.189061528085203e-010	2.159166e-001
3.200529548956379e-010	2.089505e-001
3.212058009577418e-010	2.016597e-001
3.223999688764306e-010	1.938629e-001
3.235580256553298e-010	1.861234e-001
3.246798989513970e-010	1.785146e-001
3.258342722239575e-010	1.706285e-001
3.269573941425113e-010	1.629532e-001
3.281658063158897e-010	1.547498e-001
3.293296454123367e-010	1.469534e-001
3.304880912929939e-010	1.393414e-001
3.316479669578803e-010	1.319079e-001
3.329007714913868e-010	1.241289e-001
3.341393348545402e-010	1.167252e-001
3.353160256788918e-010	1.099776e-001
3.365207482451391e-010	1.033727e-001
3.376889279600582e-010	9.726807e-002
3.389062545020167e-010	9.122135e-002
3.401404459478776e-010	8.541303e-002
3.413455861863303e-010	8.004382e-002
3.424728100068149e-010	7.527940e-002
3.436215058513456e-010	7.066528e-002
3.448160136102495e-010	6.610762e-002
3.461540228826802e-010	6.127007e-002
3.473989288650441e-010	5.700191e-002
3.486154811288099e-010	5.302872e-002
3.498455619980664e-010	4.919425e-002
3.509562152792428e-010	4.587976e-002
3.522369473153155e-010	4.222263e-002
3.535626899634894e-010	3.861789e-002
3.547724679645927e-010	3.548837e-002
3.558958107869623e-010	3.272179e-002
3.570306472752943e-010	3.006852e-002
3.582377846178304e-010	2.741087e-002
3.594438492685545e-010	2.493565e-002
3.606898613828869e-010	2.258040e-002
3.618814489192774e-010	2.053238e-002
3.630534903726212e-010	1.872430e-002
3.643036685193458e-010	1.703240e-002
3.654913778089086e-010	1.565959e-002
3.667351030600442e-010	1.447295e-002
3.679247833114268e-010	1.358004e-002
3.691191040540828e-010	1.291998e-002
3.702567870908591e-010	1.250611e-002
3.715781775156930e-010	1.227637e-002
3.727818639562972e-010	1.228691e-002
3.739919203609342e-010	1.248919e-002
3.752378713644015e-010	1.287450e-002
3.763736766096604e-010	1.335955e-002
3.775179385305292e-010	1.395307e-002
3.787454759393338e-010	1.467872e-002
3.799512239275281e-010	1.545256e-002
3.811465881698275e-010	1.625111e-002
3.823368915636660e-010	1.705083e-002
3.834723616681883e-010	1.779580e-002
3.847378768894083e-010	1.858184e-002
3.859514717567588e-010	1.927302e-002
3.871147243782438e-010	1.986381e-002
3.882714172750567e-010	2.037218e-002
3.894125069430149e-010	2.079118e-002
3.906734207218233e-010	2.115714e-002
3.919502482439523e-010	2.142666e-002
3.931368470372349e-010	2.159207e-002
3.943379868274637e-010	2.168526e-002
3.955251705056994e-010	2.171487e-002
3.966637787277299e-010	2.169613e-002
3.978085588314597e-010	2.164222e-002
3.989620846838976e-010	2.156338e-002
4.000055931284257e-010	2.147915e-002
4.011331795164843e-010	2.138201e-002
4.022362636966431e-010	2.128613e-002
4.033855517747723e-010	2.118874e-002
4.045723630939183e-010	2.109130e-002
4.057796027172783e-010	2.099230e-002
4.070270051958231e-010	2.088263e-002
4.082602253927186e-010	2.075543e-002
4.094053332724631e-010	2.060773e-002
4.106671516555866e-010	2.039419e-002
4.119271280406230e-010	2.010798e-002
4.131834016718607e-010	1.972856e-002
4.144070854009424e-010	1.924876e-002
4.155538114429479e-010	1.868450e-002
4.166686545573309e-010	1.801728e-002
4.180032819294834e-010	1.705218e-002
4.192075405512288e-010	1.601925e-002
4.204743417019233e-010	1.476524e-002
4.216910698856981e-010	1.340415e-002
4.228353400147521e-010	1.199402e-002
4.242086072196968e-010	1.015743e-002
4.254731653372030e-010	8.353975e-003
4.267414785080465e-010	6.472067e-003
4.279575494669344e-010	4.635292e-003
4.291211690063519e-010	2.884388e-003
4.303282516882721e-010	1.115059e-003
4.315694185395896e-010	-6.106432e-004
4.328298933796023e-010	-2.219551e-003
4.340832187814602e-010	-3.630414e-003
4.352485657000601e-010	-4.736392e-003
4.363919808430050e-010	-5.598292e-003
4.376660456088693e-010	-6.267912e-003
4.389487133736013e-010	-6.607699e-003
4.402045082062919e-010	-6.598409e-003
4.413213337654829e-010	-6.299433e-003
4.424947391378405e-010	-5.691424e-003
4.436100463444134e-010	-4.841634e-003
4.449776640665608e-010	-3.458797e-003
4.462184961592622e-010	-1.905696e-003
4.473390084526321e-010	-2.876911e-004
4.485318729084945e-010	1.624762e-003
4.497445077927292e-010	3.730126e-003
4.510086846630076e-010	6.049947e-003
4.523015166320031e-010	8.500494e-003
4.535755755573300e-010	1.093856e-002
4.547501641667598e-010	1.316138e-002
4.560091991698945e-010	1.547093e-002
