time	V(sum)
6.130473632812462e-010	4.733963e-003
6.131694335937462e-010	4.702040e-003
6.132915039062461e-010	4.670603e-003
6.134135742187461e-010	4.639651e-003
6.135356445312460e-010	4.609185e-003
6.136577148437460e-010	4.579207e-003
6.137797851562459e-010	4.549718e-003
6.139018554687459e-010	4.520719e-003
6.140239257812459e-010	4.492209e-003
6.141459960937458e-010	4.464190e-003
6.142680664062458e-010	4.436664e-003
6.143901367187457e-010	4.409631e-003
6.145122070312457e-010	4.383090e-003
6.146342773437456e-010	4.357043e-003
6.147563476562456e-010	4.331492e-003
6.148784179687456e-010	4.306437e-003
6.150004882812455e-010	4.281877e-003
6.151225585937455e-010	4.257814e-003
6.152446289062454e-010	4.234251e-003
6.153666992187454e-010	4.211186e-003
6.154887695312453e-010	4.188618e-003
6.156108398437453e-010	4.166549e-003
6.157329101562453e-010	4.144981e-003
6.158549804687452e-010	4.123914e-003
6.159770507812452e-010	4.103349e-003
6.160991210937451e-010	4.083287e-003
6.162211914062451e-010	4.063728e-003
6.163432617187450e-010	4.044674e-003
6.164653320312450e-010	4.026125e-003
6.165874023437450e-010	4.008083e-003
6.167094726562449e-010	3.990547e-003
6.168315429687449e-010	3.973520e-003
6.169536132812448e-010	3.957002e-003
6.170756835937448e-010	3.940992e-003
6.171977539062448e-010	3.925491e-003
6.173198242187447e-010	3.910501e-003
6.174418945312447e-010	3.896024e-003
6.175639648437446e-010	3.882057e-003
6.176860351562446e-010	3.868604e-003
6.178081054687445e-010	3.855665e-003
6.179301757812445e-010	3.843242e-003
6.180522460937445e-010	3.831334e-003
6.181743164062444e-010	3.819944e-003
6.182963867187444e-010	3.809075e-003
6.184184570312443e-010	3.798726e-003
6.185405273437443e-010	3.788895e-003
6.186625976562442e-010	3.779583e-003
6.187846679687442e-010	3.770793e-003
6.189067382812442e-010	3.762529e-003
6.190288085937441e-010	3.754790e-003
6.191508789062441e-010	3.747574e-003
6.192729492187440e-010	3.740883e-003
6.193950195312440e-010	3.734719e-003
6.195170898437439e-010	3.729087e-003
6.196391601562439e-010	3.723986e-003
6.197612304687439e-010	3.719415e-003
6.198833007812438e-010	3.715373e-003
6.200053710937438e-010	3.711866e-003
6.201274414062437e-010	3.708896e-003
6.202495117187437e-010	3.706465e-003
6.203715820312436e-010	3.704569e-003
6.204936523437436e-010	3.703210e-003
6.206157226562436e-010	3.702393e-003
6.207377929687435e-010	3.702124e-003
6.208598632812435e-010	3.702403e-003
6.209819335937434e-010	3.703226e-003
6.211040039062434e-010	3.704590e-003
6.212260742187433e-010	3.706497e-003
6.213481445312433e-010	3.708954e-003
6.214702148437433e-010	3.711968e-003
6.215922851562432e-010	3.715538e-003
6.217143554687432e-010	3.719661e-003
6.218364257812431e-010	3.724335e-003
6.219584960937431e-010	3.729561e-003
6.220805664062430e-010	3.735346e-003
6.222026367187430e-010	3.741696e-003
6.223247070312430e-010	3.748613e-003
6.224467773437429e-010	3.756093e-003
6.225688476562429e-010	3.764133e-003
6.226909179687428e-010	3.772733e-003
6.228129882812428e-010	3.781903e-003
6.229350585937428e-010	3.791648e-003
6.230571289062427e-010	3.801970e-003
6.231791992187427e-010	3.812863e-003
6.233012695312426e-010	3.824327e-003
6.234233398437426e-010	3.836361e-003
6.235454101562425e-010	3.848975e-003
6.236674804687425e-010	3.862177e-003
6.237895507812425e-010	3.875971e-003
6.239116210937424e-010	3.890350e-003
6.240336914062424e-010	3.905309e-003
6.241557617187423e-010	3.920846e-003
6.242778320312423e-010	3.936962e-003
6.243999023437422e-010	3.953667e-003
6.245219726562422e-010	3.970971e-003
6.246440429687422e-010	3.988879e-003
6.247661132812421e-010	4.007382e-003
6.248881835937421e-010	4.026464e-003
6.250000000000000e-010	4.044336e-003
6.250111816406258e-010	4.046166e-003
6.250335449218774e-010	4.049844e-003
6.250782714843806e-010	4.057274e-003
6.251677246093869e-010	4.072383e-003
6.252897949218869e-010	4.093471e-003
6.254118652343869e-010	3.674743e-003
6.255339355468868e-010	2.816239e-003
6.256560058593868e-010	2.398729e-003
6.257780761718867e-010	2.422182e-003
6.258779296875001e-010	2.441833e-003
6.260000000000000e-010	2.466277e-003
6.260122070312500e-010	2.468770e-003
6.260366210937500e-010	2.473777e-003
6.260854492187500e-010	2.483882e-003
6.261831054687500e-010	2.504390e-003
6.263051757812500e-010	2.530526e-003
6.264272460937499e-010	2.557260e-003
6.265493164062499e-010	2.584618e-003
6.266713867187498e-010	2.612585e-003
6.267934570312498e-010	2.641157e-003
6.269155273437497e-010	2.670334e-003
6.270375976562497e-010	2.700118e-003
6.271596679687497e-010	2.730517e-003
6.272817382812496e-010	2.761543e-003
6.274038085937496e-010	2.793204e-003
