time	V(n_3p)
9.331575930582242e-010	4.056755e-003
9.342533001681155e-010	4.664364e-003
9.364598956983372e-010	5.860913e-003
9.386497693124676e-010	6.944625e-003
9.408388821917627e-010	7.843578e-003
9.419467978963292e-010	8.205642e-003
9.430700180287378e-010	8.499273e-003
9.441693442318887e-010	8.710234e-003
9.452709175909109e-010	8.843026e-003
9.463843142243853e-010	8.896704e-003
9.474928462935330e-010	8.871301e-003
9.485996028217317e-010	8.771124e-003
9.497155361371115e-010	8.600080e-003
9.508201500318416e-010	8.368683e-003
9.519122697622330e-010	8.087437e-003
9.530075009101754e-010	7.762118e-003
9.541212220387846e-010	7.396813e-003
9.552110578648438e-010	7.015441e-003
9.563134878327847e-010	6.615400e-003
9.585074980385882e-010	5.812438e-003
9.617974142915985e-010	4.702482e-003
9.639878006125012e-010	4.086229e-003
9.662698518293029e-010	3.574172e-003
9.685035900815428e-010	3.203973e-003
9.707140556663176e-010	2.955452e-003
9.729542419975302e-010	2.804994e-003
9.762809841555983e-010	2.718729e-003
9.784774504022603e-010	2.712945e-003
9.806975778240647e-010	2.713839e-003
9.818072591571376e-010	2.706848e-003
9.829118848445791e-010	2.689511e-003
9.840437929322171e-010	2.656727e-003
9.851321184516426e-010	2.606974e-003
9.862458688366747e-010	2.533714e-003
9.873713027973808e-010	2.433159e-003
9.884695725350937e-010	2.306285e-003
9.895683597271124e-010	2.148432e-003
9.906741663577890e-010	1.956453e-003
9.918784658153157e-010	1.708154e-003
9.929698664871062e-010	1.447308e-003
9.941055961178559e-010	1.139955e-003
9.951968734729583e-010	8.110538e-004
9.963009961851810e-010	4.463601e-004
9.973937518619571e-010	5.583579e-005
9.985458300606318e-010	-3.850639e-004
1.000739412825792e-009	-1.296239e-003
1.002959617500273e-009	-2.294959e-003
1.006260784949266e-009	-3.878933e-003
1.009575804703806e-009	-5.547483e-003
1.012939909485825e-009	-7.291173e-003
1.014047774058974e-009	-7.880736e-003
1.015155638632122e-009	-8.461447e-003
1.016263503205270e-009	-9.033307e-003
1.017371367778419e-009	-9.596315e-003
1.018479232351567e-009	-1.015047e-002
1.019587096924716e-009	-1.069578e-002
1.020694961497864e-009	-1.123223e-002
1.022907911053223e-009	-1.219545e-002
1.025120358691807e-009	-1.300026e-002
1.027328064418914e-009	-1.359540e-002
1.029598661276321e-009	-1.394690e-002
1.031813936704561e-009	-1.400788e-002
1.034011157270156e-009	-1.378550e-002
1.036242796756820e-009	-1.328310e-002
1.038463345857759e-009	-1.253461e-002
1.040680491993804e-009	-1.157806e-002
1.043998762517141e-009	-9.844861e-003
1.047338947050382e-009	-7.841282e-003
1.050699248770597e-009	-5.647537e-003
1.053986552625278e-009	-3.380778e-003
1.055102455453467e-009	-2.582969e-003
1.056218358281657e-009	-1.789461e-003
1.057334261109846e-009	-1.000254e-003
1.058450163938035e-009	-2.153475e-004
1.059566066766225e-009	5.652574e-004
1.060681969594414e-009	1.341561e-003
1.061797872422604e-009	2.113564e-003
1.064013899505494e-009	3.558849e-003
1.066251022263593e-009	4.897120e-003
1.068525678414538e-009	6.101943e-003
1.070760621487161e-009	7.115334e-003
1.072965372184013e-009	7.948810e-003
1.075238675509521e-009	8.650615e-003
1.077448324364679e-009	9.205189e-003
1.079629404531954e-009	9.658153e-003
1.081851196181706e-009	1.004890e-002
1.084085679491127e-009	1.038588e-002
1.086362465938636e-009	1.067298e-002
1.089640310359334e-009	1.095440e-002
1.092978544909152e-009	1.099984e-002
1.095211961154858e-009	1.084558e-002
1.097417473583294e-009	1.052455e-002
1.099631137215778e-009	1.002894e-002
1.101872378740046e-009	9.361323e-003
1.105169990215459e-009	8.131973e-003
1.106444936738222e-009	7.586539e-003
1.107719883260985e-009	7.032862e-003
1.108994829783748e-009	6.470943e-003
1.110269776306511e-009	5.900781e-003
1.111544722829274e-009	5.322376e-003
1.112819669352037e-009	4.735729e-003
1.114094615874800e-009	4.140839e-003
1.117370316295334e-009	2.641438e-003
1.120742239521053e-009	1.085135e-003
1.124062406742913e-009	-4.926419e-004
1.127380622072247e-009	-2.123934e-003
1.130753941958562e-009	-3.796404e-003
1.134055205676373e-009	-5.353197e-003
1.136253702915038e-009	-6.284225e-003
1.138510292983782e-009	-7.104216e-003
1.140712415617940e-009	-7.735942e-003
1.142892305040777e-009	-8.169641e-003
1.145123159461087e-009	-8.397631e-003
1.147362483945195e-009	-8.399575e-003
1.149618390902970e-009	-8.175970e-003
