time	V(d_3p)
8.995149296866789e-010	-5.776355e-005
9.024446171866789e-010	-8.732395e-005
9.053743046866788e-010	-1.125546e-004
9.102571171866787e-010	-1.621264e-004
9.151399296866787e-010	-1.812533e-004
9.200227421866786e-010	-1.699353e-004
9.249055546866787e-010	-1.281726e-004
9.297883671866786e-010	-5.596498e-005
9.346711796866786e-010	4.668745e-005
9.395539921866785e-010	1.797847e-004
9.429022064723930e-010	2.633027e-004
9.462504207581076e-010	3.194047e-004
9.495986350438221e-010	3.480909e-004
9.529468493295368e-010	3.493611e-004
9.562950636152512e-010	3.232154e-004
9.596432779009659e-010	2.696538e-004
9.629914921866803e-010	1.886762e-004
9.708039921866809e-010	4.068412e-005
9.747102421866812e-010	-2.680680e-006
9.786164921866815e-010	-3.960813e-005
9.825227421866818e-010	-7.009824e-005
9.864289921866821e-010	-9.415100e-005
9.903352421866824e-010	-1.117664e-004
9.942414921866827e-010	-1.229445e-004
9.981477421866829e-010	-1.276852e-004
9.991243046866830e-010	-1.249907e-004
1.000000000000000e-009	-1.216425e-004
