Freq.	mag(V(d_3p))
Step Information: C_d=100f  (Run: 1/10)
2.20090000000000e+010	(-1.11387434168592e+001dB,0.00000000000000e+000°)
2.20289900000000e+010	(-1.11232071457828e+001dB,0.00000000000000e+000°)
2.20489800000000e+010	(-1.11075655608702e+001dB,0.00000000000000e+000°)
2.20689700000000e+010	(-1.10918204046217e+001dB,0.00000000000000e+000°)
2.20889600000000e+010	(-1.10759734689235e+001dB,0.00000000000000e+000°)
2.21089500000000e+010	(-1.10600265963805e+001dB,0.00000000000000e+000°)
2.21289400000000e+010	(-1.10439816816876e+001dB,0.00000000000000e+000°)
2.21489300000000e+010	(-1.10278406730432e+001dB,0.00000000000000e+000°)
2.21689200000000e+010	(-1.10116055736037e+001dB,0.00000000000000e+000°)
2.21889100000000e+010	(-1.09952784429832e+001dB,0.00000000000000e+000°)
2.22089000000000e+010	(-1.09788613987966e+001dB,0.00000000000000e+000°)
2.22288900000000e+010	(-1.09623566182508e+001dB,0.00000000000000e+000°)
2.22488800000000e+010	(-1.09457663397826e+001dB,0.00000000000000e+000°)
2.22688700000000e+010	(-1.09290928647465e+001dB,0.00000000000000e+000°)
2.22888600000000e+010	(-1.09123385591537e+001dB,0.00000000000000e+000°)
2.23088500000000e+010	(-1.08955058554622e+001dB,0.00000000000000e+000°)
2.23288400000000e+010	(-1.08785972544216e+001dB,0.00000000000000e+000°)
2.23488300000000e+010	(-1.08616153269721e+001dB,0.00000000000000e+000°)
2.23688200000000e+010	(-1.08445627161999e+001dB,0.00000000000000e+000°)
2.23888100000000e+010	(-1.08274421393502e+001dB,0.00000000000000e+000°)
2.24088000000000e+010	(-1.08102563898984e+001dB,0.00000000000000e+000°)
2.24287900000000e+010	(-1.07930083396801e+001dB,0.00000000000000e+000°)
2.24487800000000e+010	(-1.07757009410819e+001dB,0.00000000000000e+000°)
2.24687700000000e+010	(-1.07583372292924e+001dB,0.00000000000000e+000°)
2.24887600000000e+010	(-1.07409203246133e+001dB,0.00000000000000e+000°)
2.25087500000000e+010	(-1.07234534348315e+001dB,0.00000000000000e+000°)
2.25287400000000e+010	(-1.07059398576505e+001dB,0.00000000000000e+000°)
2.25487300000000e+010	(-1.06883829831806e+001dB,0.00000000000000e+000°)
2.25687200000000e+010	(-1.06707862964861e+001dB,0.00000000000000e+000°)
2.25887100000000e+010	(-1.06531533801861e+001dB,0.00000000000000e+000°)
2.26087000000000e+010	(-1.06354879171072e+001dB,0.00000000000000e+000°)
2.26286900000000e+010	(-1.06177936929814e+001dB,0.00000000000000e+000°)
2.26486800000000e+010	(-1.06000745991863e+001dB,0.00000000000000e+000°)
2.26686700000000e+010	(-1.05823346355178e+001dB,0.00000000000000e+000°)
2.26886600000000e+010	(-1.05645779129892e+001dB,0.00000000000000e+000°)
2.27086500000000e+010	(-1.05468086566435e+001dB,0.00000000000000e+000°)
2.27286400000000e+010	(-1.05290312083693e+001dB,0.00000000000000e+000°)
2.27486300000000e+010	(-1.05112500297014e+001dB,0.00000000000000e+000°)
2.27686200000000e+010	(-1.04934697045908e+001dB,0.00000000000000e+000°)
2.27886100000000e+010	(-1.04756949421202e+001dB,0.00000000000000e+000°)
2.28086000000000e+010	(-1.04579305791411e+001dB,0.00000000000000e+000°)
2.28285900000000e+010	(-1.04401815828001e+001dB,0.00000000000000e+000°)
2.28485800000000e+010	(-1.04224530529213e+001dB,0.00000000000000e+000°)
2.28685700000000e+010	(-1.04047502242014e+001dB,0.00000000000000e+000°)
2.28885600000000e+010	(-1.03870784681706e+001dB,0.00000000000000e+000°)
2.29085500000000e+010	(-1.03694432948624e+001dB,0.00000000000000e+000°)
2.29285400000000e+010	(-1.03518503541282e+001dB,0.00000000000000e+000°)
2.29485300000000e+010	(-1.03343054365217e+001dB,0.00000000000000e+000°)
2.29685200000000e+010	(-1.03168144736666e+001dB,0.00000000000000e+000°)
2.29885100000000e+010	(-1.02993835380095e+001dB,0.00000000000000e+000°)
2.30085000000000e+010	(-1.02820188418444e+001dB,0.00000000000000e+000°)
2.30284900000000e+010	(-1.02647267354799e+001dB,0.00000000000000e+000°)
2.30484800000000e+010	(-1.02475137044024e+001dB,0.00000000000000e+000°)
2.30684700000000e+010	(-1.02303863652681e+001dB,0.00000000000000e+000°)
2.30884600000000e+010	(-1.02133514605363e+001dB,0.00000000000000e+000°)
2.31084500000000e+010	(-1.01964158515311e+001dB,0.00000000000000e+000°)
2.31284400000000e+010	(-1.01795865096933e+001dB,0.00000000000000e+000°)
2.31484300000000e+010	(-1.01628705057568e+001dB,0.00000000000000e+000°)
2.31684200000000e+010	(-1.01462749965538e+001dB,0.00000000000000e+000°)
2.31884100000000e+010	(-1.01298072091203e+001dB,0.00000000000000e+000°)
2.32084000000000e+010	(-1.01134744217435e+001dB,0.00000000000000e+000°)
2.32283900000000e+010	(-1.00972839415575e+001dB,0.00000000000000e+000°)
2.32483800000000e+010	(-1.00812430782612e+001dB,0.00000000000000e+000°)
2.32683700000000e+010	(-1.00653591135025e+001dB,0.00000000000000e+000°)
2.32883600000000e+010	(-1.00496392654451e+001dB,0.00000000000000e+000°)
2.33083500000000e+010	(-1.00340906480081e+001dB,0.00000000000000e+000°)
2.33283400000000e+010	(-1.00187202242598e+001dB,0.00000000000000e+000°)
2.33483300000000e+010	(-1.00035347534385e+001dB,0.00000000000000e+000°)
2.33683200000000e+010	(-9.98854073108611e+000dB,0.00000000000000e+000°)
2.33883100000000e+010	(-9.97374432181270e+000dB,0.00000000000000e+000°)
2.34083000000000e+010	(-9.95915128426416e+000dB,0.00000000000000e+000°)
2.34282900000000e+010	(-9.94476688795516e+000dB,0.00000000000000e+000°)
2.34482800000000e+010	(-9.93059582175490e+000dB,0.00000000000000e+000°)
2.34682700000000e+010	(-9.91664209398739e+000dB,0.00000000000000e+000°)
2.34882600000000e+010	(-9.90290892433560e+000dB,0.00000000000000e+000°)
2.35082500000000e+010	(-9.88939862802977e+000dB,0.00000000000000e+000°)
2.35282400000000e+010	(-9.87611249316313e+000dB,0.00000000000000e+000°)
2.35482300000000e+010	(-9.86305065241508e+000dB,0.00000000000000e+000°)
2.35682200000000e+010	(-9.85021195098353e+000dB,0.00000000000000e+000°)
2.35882100000000e+010	(-9.83759381312663e+000dB,0.00000000000000e+000°)
2.36082000000000e+010	(-9.82519211039086e+000dB,0.00000000000000e+000°)
2.36281900000000e+010	(-9.81300103534038e+000dB,0.00000000000000e+000°)
2.36481800000000e+010	(-9.80101298538149e+000dB,0.00000000000000e+000°)
2.36681700000000e+010	(-9.78921846206447e+000dB,0.00000000000000e+000°)
2.36881600000000e+010	(-9.77760599199351e+000dB,0.00000000000000e+000°)
2.37081500000000e+010	(-9.76616207613025e+000dB,0.00000000000000e+000°)
2.37281400000000e+010	(-9.75487117476039e+000dB,0.00000000000000e+000°)
2.37481300000000e+010	(-9.74371573562598e+000dB,0.00000000000000e+000°)
2.37681200000000e+010	(-9.73267627261538e+000dB,0.00000000000000e+000°)
2.37881100000000e+010	(-9.72173150185774e+000dB,0.00000000000000e+000°)
2.38081000000000e+010	(-9.71085854100464e+000dB,0.00000000000000e+000°)
2.38280900000000e+010	(-9.70003317583542e+000dB,0.00000000000000e+000°)
2.38480800000000e+010	(-9.68923019606335e+000dB,0.00000000000000e+000°)
2.38680700000000e+010	(-9.67842379936462e+000dB,0.00000000000000e+000°)
2.38880600000000e+010	(-9.66758805927559e+000dB,0.00000000000000e+000°)
2.39080500000000e+010	(-9.65669744885084e+000dB,0.00000000000000e+000°)
2.39280400000000e+010	(-9.64572740805803e+000dB,0.00000000000000e+000°)
2.39480300000000e+010	(-9.63465493908167e+000dB,0.00000000000000e+000°)
2.39680200000000e+010	(-9.62345921033479e+000dB,0.00000000000000e+000°)
2.39880100000000e+010	(-9.61212214737826e+000dB,0.00000000000000e+000°)
2.40080000000000e+010	(-9.60062898743276e+000dB,0.00000000000000e+000°)
2.40279900000000e+010	(-9.58896877400231e+000dB,0.00000000000000e+000°)
2.40479800000000e+010	(-9.57713476946481e+000dB,0.00000000000000e+000°)
2.40679700000000e+010	(-9.56512476634914e+000dB,0.00000000000000e+000°)
2.40879600000000e+010	(-9.55294128229104e+000dB,0.00000000000000e+000°)
2.41079500000000e+010	(-9.54059162906666e+000dB,0.00000000000000e+000°)
2.41279400000000e+010	(-9.52808785225154e+000dB,0.00000000000000e+000°)
2.41479300000000e+010	(-9.51544654446820e+000dB,0.00000000000000e+000°)
2.41679200000000e+010	(-9.50268854135408e+000dB,0.00000000000000e+000°)
2.41879100000000e+010	(-9.48983851483275e+000dB,0.00000000000000e+000°)
2.42079000000000e+010	(-9.47692448260074e+000dB,0.00000000000000e+000°)
2.42278900000000e+010	(-9.46397725568348e+000dB,0.00000000000000e+000°)
2.42478800000000e+010	(-9.45102984733571e+000dB,0.00000000000000e+000°)
2.42678700000000e+010	(-9.43811686648635e+000dB,0.00000000000000e+000°)
2.42878600000000e+010	(-9.42527391750880e+000dB,0.00000000000000e+000°)
2.43078500000000e+010	(-9.41253702558559e+000dB,0.00000000000000e+000°)
2.43278400000000e+010	(-9.39994210364509e+000dB,0.00000000000000e+000°)
2.43478300000000e+010	(-9.38752447311236e+000dB,0.00000000000000e+000°)
2.43678200000000e+010	(-9.37531844685201e+000dB,0.00000000000000e+000°)
2.43878100000000e+010	(-9.36335697896476e+000dB,0.00000000000000e+000°)
2.44078000000000e+010	(-9.35167138274233e+000dB,0.00000000000000e+000°)
2.44277900000000e+010	(-9.34029111523276e+000dB,0.00000000000000e+000°)
2.44477800000000e+010	(-9.32924362459782e+000dB,0.00000000000000e+000°)
2.44677700000000e+010	(-9.31855425477662e+000dB,0.00000000000000e+000°)
2.44877600000000e+010	(-9.30824620087267e+000dB,0.00000000000000e+000°)
2.45077500000000e+010	(-9.29834050810119e+000dB,0.00000000000000e+000°)
2.45277400000000e+010	(-9.28885610698238e+000dB,0.00000000000000e+000°)
2.45477300000000e+010	(-9.27980987766021e+000dB,0.00000000000000e+000°)
2.45677200000000e+010	(-9.27121673667154e+000dB,0.00000000000000e+000°)
2.45877100000000e+010	(-9.26308974011052e+000dB,0.00000000000000e+000°)
2.46077000000000e+010	(-9.25544019785024e+000dB,0.00000000000000e+000°)
2.46276900000000e+010	(-9.24827779424584e+000dB,0.00000000000000e+000°)
2.46476800000000e+010	(-9.24161071150012e+000dB,0.00000000000000e+000°)
2.46676700000000e+010	(-9.23544575259471e+000dB,0.00000000000000e+000°)
2.46876600000000e+010	(-9.22978846135184e+000dB,0.00000000000000e+000°)
2.47076500000000e+010	(-9.22464323778457e+000dB,0.00000000000000e+000°)
2.47276400000000e+010	(-9.22001344740571e+000dB,0.00000000000000e+000°)
2.47476300000000e+010	(-9.21590152360215e+000dB,0.00000000000000e+000°)
2.47676200000000e+010	(-9.21230906254352e+000dB,0.00000000000000e+000°)
2.47876100000000e+010	(-9.20923691038386e+000dB,0.00000000000000e+000°)
2.48076000000000e+010	(-9.20668524274774e+000dB,0.00000000000000e+000°)
2.48275900000000e+010	(-9.20465363666625e+000dB,0.00000000000000e+000°)
2.48475800000000e+010	(-9.20314113526117e+000dB,0.00000000000000e+000°)
2.48675700000000e+010	(-9.20214630556434e+000dB,0.00000000000000e+000°)
2.48875600000000e+010	(-9.20166728992213e+000dB,0.00000000000000e+000°)
2.49075500000000e+010	(-9.20170185146819e+000dB,0.00000000000000e+000°)
2.49275400000000e+010	(-9.20224741416262e+000dB,0.00000000000000e+000°)
2.49475300000000e+010	(-9.20330109789608e+000dB,0.00000000000000e+000°)
2.49675200000000e+010	(-9.20485974914515e+000dB,0.00000000000000e+000°)
2.49875100000000e+010	(-9.20691996764470e+000dB,0.00000000000000e+000°)
2.50075000000000e+010	(-9.20947812951865e+000dB,0.00000000000000e+000°)
2.50274900000000e+010	(-9.21253040728072e+000dB,0.00000000000000e+000°)
2.50474800000000e+010	(-9.21607278708500e+000dB,0.00000000000000e+000°)
2.50674700000000e+010	(-9.22010108357657e+000dB,0.00000000000000e+000°)
2.50874600000000e+010	(-9.22461095265849e+000dB,0.00000000000000e+000°)
2.51074500000000e+010	(-9.22959790246267e+000dB,0.00000000000000e+000°)
2.51274400000000e+010	(-9.23505730278218e+000dB,0.00000000000000e+000°)
2.51474300000000e+010	(-9.24098439319550e+000dB,0.00000000000000e+000°)
2.51674200000000e+010	(-9.24737429008682e+000dB,0.00000000000000e+000°)
2.51874100000000e+010	(-9.25422199274399e+000dB,0.00000000000000e+000°)
2.52074000000000e+010	(-9.26152238869297e+000dB,0.00000000000000e+000°)
2.52273900000000e+010	(-9.26927025840863e+000dB,0.00000000000000e+000°)
2.52473800000000e+010	(-9.27746027952320e+000dB,0.00000000000000e+000°)
2.52673700000000e+010	(-9.28608703063808e+000dB,0.00000000000000e+000°)
2.52873600000000e+010	(-9.29514499483010e+000dB,0.00000000000000e+000°)
2.53073500000000e+010	(-9.30462856293019e+000dB,0.00000000000000e+000°)
2.53273400000000e+010	(-9.31453203664103e+000dB,0.00000000000000e+000°)
2.53473300000000e+010	(-9.32484963155014e+000dB,0.00000000000000e+000°)
2.53673200000000e+010	(-9.33557548008569e+000dB,0.00000000000000e+000°)
2.53873100000000e+010	(-9.34670363445413e+000dB,0.00000000000000e+000°)
2.54073000000000e+010	(-9.35822806959233e+000dB,0.00000000000000e+000°)
2.54272900000000e+010	(-9.37014268615977e+000dB,0.00000000000000e+000°)
2.54472800000000e+010	(-9.38244131359200e+000dB,0.00000000000000e+000°)
2.54672700000000e+010	(-9.39511771323124e+000dB,0.00000000000000e+000°)
2.54872600000000e+010	(-9.40816558154558e+000dB,0.00000000000000e+000°)
2.55072500000000e+010	(-9.42157855344587e+000dB,0.00000000000000e+000°)
2.55272400000000e+010	(-9.43535020570463e+000dB,0.00000000000000e+000°)
2.55472300000000e+010	(-9.44947406048090e+000dB,0.00000000000000e+000°)
2.55672200000000e+010	(-9.46394358894991e+000dB,0.00000000000000e+000°)
2.55872100000000e+010	(-9.47875221503689e+000dB,0.00000000000000e+000°)
2.56072000000000e+010	(-9.49389331925199e+000dB,0.00000000000000e+000°)
2.56271900000000e+010	(-9.50936024262080e+000dB,0.00000000000000e+000°)
2.56471800000000e+010	(-9.52514629070554e+000dB,0.00000000000000e+000°)
2.56671700000000e+010	(-9.54124473771017e+000dB,0.00000000000000e+000°)
2.56871600000000e+010	(-9.55764883066132e+000dB,0.00000000000000e+000°)
2.57071500000000e+010	(-9.57435179365784e+000dB,0.00000000000000e+000°)
2.57271400000000e+010	(-9.59134683217954e+000dB,0.00000000000000e+000°)
2.57471300000000e+010	(-9.60862713744721e+000dB,0.00000000000000e+000°)
2.57671200000000e+010	(-9.62618589082335e+000dB,0.00000000000000e+000°)
2.57871100000000e+010	(-9.64401626824576e+000dB,0.00000000000000e+000°)
2.58071000000000e+010	(-9.66211144468350e+000dB,0.00000000000000e+000°)
2.58270900000000e+010	(-9.68046459860595e+000dB,0.00000000000000e+000°)
2.58470800000000e+010	(-9.69906891645547e+000dB,0.00000000000000e+000°)
2.58670700000000e+010	(-9.71791759711496e+000dB,0.00000000000000e+000°)
2.58870600000000e+010	(-9.73700385635977e+000dB,0.00000000000000e+000°)
2.59070500000000e+010	(-9.75632093128585e+000dB,0.00000000000000e+000°)
2.59270400000000e+010	(-9.77586208470508e+000dB,0.00000000000000e+000°)
2.59470300000000e+010	(-9.79562060949845e+000dB,0.00000000000000e+000°)
2.59670200000000e+010	(-9.81558983291948e+000dB,0.00000000000000e+000°)
2.59870100000000e+010	(-9.83576312083898e+000dB,0.00000000000000e+000°)
2.60070000000000e+010	(-9.85613388192343e+000dB,0.00000000000000e+000°)
2.60269900000000e+010	(-9.87669557173948e+000dB,0.00000000000000e+000°)
2.60469800000000e+010	(-9.89744169677680e+000dB,0.00000000000000e+000°)
2.60669700000000e+010	(-9.91836581838234e+000dB,0.00000000000000e+000°)
2.60869600000000e+010	(-9.93946155659960e+000dB,0.00000000000000e+000°)
2.61069500000000e+010	(-9.96072259390556e+000dB,0.00000000000000e+000°)
2.61269400000000e+010	(-9.98214267884014e+000dB,0.00000000000000e+000°)
2.61469300000000e+010	(-1.00037156295214e+001dB,0.00000000000000e+000°)
2.61669200000000e+010	(-1.00254353370415e+001dB,0.00000000000000e+000°)
2.61869100000000e+010	(-1.00472957687382e+001dB,0.00000000000000e+000°)
2.62069000000000e+010	(-1.00692909713363e+001dB,0.00000000000000e+000°)
2.62268900000000e+010	(-1.00914150739557e+001dB,0.00000000000000e+000°)
2.62468800000000e+010	(-1.01136622909806e+001dB,0.00000000000000e+000°)
2.62668700000000e+010	(-1.01360269247863e+001dB,0.00000000000000e+000°)
2.62868600000000e+010	(-1.01585033683207e+001dB,0.00000000000000e+000°)
2.63068500000000e+010	(-1.01810861075352e+001dB,0.00000000000000e+000°)
2.63268400000000e+010	(-1.02037697236653e+001dB,0.00000000000000e+000°)
2.63468300000000e+010	(-1.02265488953541e+001dB,0.00000000000000e+000°)
2.63668200000000e+010	(-1.02494184006203e+001dB,0.00000000000000e+000°)
2.63868100000000e+010	(-1.02723731186660e+001dB,0.00000000000000e+000°)
2.64068000000000e+010	(-1.02954080315235e+001dB,0.00000000000000e+000°)
2.64267900000000e+010	(-1.03185182255402e+001dB,0.00000000000000e+000°)
2.64467800000000e+010	(-1.03416988926994e+001dB,0.00000000000000e+000°)
2.64667700000000e+010	(-1.03649453317778e+001dB,0.00000000000000e+000°)
2.64867600000000e+010	(-1.03882529493371e+001dB,0.00000000000000e+000°)
2.65067500000000e+010	(-1.04116172605523e+001dB,0.00000000000000e+000°)
2.65267400000000e+010	(-1.04350338898746e+001dB,0.00000000000000e+000°)
2.65467300000000e+010	(-1.04584985715307e+001dB,0.00000000000000e+000°)
2.65667200000000e+010	(-1.04820071498592e+001dB,0.00000000000000e+000°)
2.65867100000000e+010	(-1.05055555794851e+001dB,0.00000000000000e+000°)
2.66067000000000e+010	(-1.05291399253339e+001dB,0.00000000000000e+000°)
2.66266900000000e+010	(-1.05527563624871e+001dB,0.00000000000000e+000°)
2.66466800000000e+010	(-1.05764011758822e+001dB,0.00000000000000e+000°)
2.66666700000000e+010	(-1.06000707598577e+001dB,0.00000000000000e+000°)
2.66866600000000e+010	(-1.06237616175483e+001dB,0.00000000000000e+000°)
2.67066500000000e+010	(-1.06474703601314e+001dB,0.00000000000000e+000°)
2.67266400000000e+010	(-1.06711937059287e+001dB,0.00000000000000e+000°)
2.67466300000000e+010	(-1.06949284793683e+001dB,0.00000000000000e+000°)
2.67666200000000e+010	(-1.07186716098087e+001dB,0.00000000000000e+000°)
2.67866100000000e+010	(-1.07424201302304e+001dB,0.00000000000000e+000°)
2.68066000000000e+010	(-1.07661711757996e+001dB,0.00000000000000e+000°)
2.68265900000000e+010	(-1.07899219823086e+001dB,0.00000000000000e+000°)
2.68465800000000e+010	(-1.08136698844972e+001dB,0.00000000000000e+000°)
2.68665700000000e+010	(-1.08374123142621e+001dB,0.00000000000000e+000°)
2.68865600000000e+010	(-1.08611467987572e+001dB,0.00000000000000e+000°)
2.69065500000000e+010	(-1.08848709583936e+001dB,0.00000000000000e+000°)
2.69265400000000e+010	(-1.09085825047422e+001dB,0.00000000000000e+000°)
2.69465300000000e+010	(-1.09322792383465e+001dB,0.00000000000000e+000°)
2.69665200000000e+010	(-1.09559590464520e+001dB,0.00000000000000e+000°)
2.69865100000000e+010	(-1.09796199006580e+001dB,0.00000000000000e+000°)
2.70065000000000e+010	(-1.10032598544973e+001dB,0.00000000000000e+000°)
2.70264900000000e+010	(-1.10268770409529e+001dB,0.00000000000000e+000°)
2.70464800000000e+010	(-1.10504696699157e+001dB,0.00000000000000e+000°)
2.70664700000000e+010	(-1.10740360255907e+001dB,0.00000000000000e+000°)
2.70864600000000e+010	(-1.10975744638605e+001dB,0.00000000000000e+000°)
2.71064500000000e+010	(-1.11210834096082e+001dB,0.00000000000000e+000°)
2.71264400000000e+010	(-1.11445613540123e+001dB,0.00000000000000e+000°)
2.71464300000000e+010	(-1.11680068518147e+001dB,0.00000000000000e+000°)
2.71664200000000e+010	(-1.11914185185725e+001dB,0.00000000000000e+000°)
